,name,github_id,description,resource,category,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,contributor_count,projectrank,show,pypi_id,conda_id,npm_id,github_release_downloads,monthly_downloads,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,projectrank_placing,trending,conda_dependent_project_count,labels,updated_github_id,gitlab_id,dockerhub_id,docs_url,gitlab_url,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_pulls
84,python-magic,ahupp/python-magic,A python wrapper for libmagic.,,data-loading,https://github.com/ahupp/python-magic,https://github.com/ahupp/python-magic,MIT,2010-03-31 22:40:33.000,2022-02-04 21:19:07.148,2022-02-03 20:00:24,301.0,3.0,240,50.0,91.0,30.0,144.0,2053,2022-02-02 00:23:26.000,0.4.25,26.0,54.0,34,True,python-magic,conda-forge/python-magic,,,3774335.0,26951.0,23874.0,https://pypi.org/project/python-magic,2022-02-02 00:23:26.000,3077.0,3772337.0,https://anaconda.org/conda-forge/python-magic,2022-02-04 21:19:07.148,117892.0,,,,,2.0,,,,,,,,,,,
85,jmespath,jmespath/jmespath.py,JMESPath is a query language for JSON.,,file-formats,https://github.com/jmespath/jmespath.py,https://github.com/jmespath/jmespath.py,MIT,2013-02-19 22:16:36.000,2022-01-20 17:30:15.000,2022-01-19 23:41:12,518.0,13.0,149,30.0,130.0,47.0,66.0,1543,2020-05-12 22:03:45.000,0.10.0,24.0,25.0,34,True,jmespath,conda-forge/jmespath,,,99644873.0,6702.0,,https://pypi.org/project/jmespath,2020-05-12 22:03:45.000,6702.0,99532212.0,https://anaconda.org/conda-forge/jmespath,2020-05-13 11:39:21.174,7660997.0,,,,,3.0,,,,,,,,,,,
86,typing,python/typing,Python static typing home. Contains the source for typing_extensions and the documentation. Also hosts a user help..,,compatibility,https://github.com/python/typing,https://github.com/python/typing,Python-2.0,2014-09-29 16:54:42.000,2022-03-03 05:32:01.000,2022-03-03 05:32:01,637.0,37.0,193,55.0,349.0,91.0,568.0,1172,2019-06-19 22:31:20.000,3.7.4,16.0,83.0,34,True,typing,conda-forge/typing,,,9082939.0,5687.0,,https://pypi.org/project/typing,2021-05-01 18:03:55.000,5687.0,9071412.0,https://anaconda.org/conda-forge/typing,2021-05-01 20:36:02.905,829971.0,,,,,2.0,,,,,,,,,,,
87,SQLAlchemy-Utils,kvesteri/sqlalchemy-utils,Various utility functions and datatypes for SQLAlchemy.,,db-clients,https://github.com/kvesteri/sqlalchemy-utils,https://github.com/kvesteri/sqlalchemy-utils,BSD-3-Clause,2013-02-18 16:48:22.000,2022-03-08 23:02:14.000,2021-12-29 08:54:31,1260.0,4.0,263,22.0,256.0,198.0,166.0,891,2021-12-29 08:55:33.000,0.38.2,208.0,102.0,34,True,sqlalchemy-utils,conda-forge/sqlalchemy-utils,,,3341609.0,15764.0,13766.0,https://pypi.org/project/sqlalchemy-utils,2021-12-29 08:55:33.000,1998.0,3336226.0,https://anaconda.org/conda-forge/sqlalchemy-utils,2022-02-06 00:56:21.782,355327.0,,,,,2.0,,,,,,,,,,,
88,s3fs,fsspec/s3fs,S3 Filesystem.,,db-clients,https://github.com/fsspec/s3fs,https://github.com/fsspec/s3fs,BSD-3-Clause,2016-03-16 00:19:32.000,2022-03-08 01:41:24.000,2022-03-04 21:32:50,929.0,23.0,180,20.0,288.0,77.0,239.0,527,2022-02-22 17:52:36.000,2022.2.0,45.0,93.0,34,True,s3fs,conda-forge/s3fs,,,30568391.0,7753.0,7299.0,https://pypi.org/project/s3fs,2022-02-22 17:52:36.000,454.0,30526302.0,https://anaconda.org/conda-forge/s3fs,2022-02-23 03:16:06.024,2946261.0,,,,,2.0,,,,,,,,,,,
89,asn1crypto,wbond/asn1crypto,Python ASN.1 library with a focus on performance and a pythonic API.,,cryptography,https://github.com/wbond/asn1crypto,https://github.com/wbond/asn1crypto,MIT,2015-06-03 18:51:56.000,2022-03-08 20:31:18.091,2022-03-08 15:24:07,780.0,16.0,111,22.0,77.0,30.0,121.0,255,2022-03-08 15:26:05.000,1.5.0,32.0,37.0,34,True,asn1crypto,conda-forge/asn1crypto,,,21750674.0,93537.0,86521.0,https://pypi.org/project/asn1crypto,2022-03-08 15:26:05.000,7016.0,21638756.0,https://anaconda.org/conda-forge/asn1crypto,2022-03-08 20:31:18.091,6379357.0,,,,,2.0,,,,,,,,,,,
90,tink,google/tink,"Tink is a multi-language, cross-platform, open source library that provides cryptographic APIs that are secure, easy..",,cryptography,https://github.com/google/tink,https://github.com/google/tink,Apache-2.0,2014-06-06 16:21:09.000,2022-03-07 18:16:44.000,2022-03-02 08:27:33,4516.0,324.0,1072,361.0,191.0,127.0,291.0,12190,2021-08-10 09:20:38.000,1.6.1,20.0,102.0,33,True,tink,,tink-crypto,959.0,171293.0,20.0,19.0,https://pypi.org/project/tink,2021-08-10 09:20:38.000,1.0,170741.0,,,,https://www.npmjs.com/package/tink-crypto,2020-08-25 01:23:33.578,,535.0,3.0,,,,,,,,,,,
91,sh,amoffat/sh,Python process launching.,,process-utils,https://github.com/amoffat/sh,https://github.com/amoffat/sh,MIT,2012-01-15 05:52:06.000,2022-02-11 15:40:39.000,2021-11-12 16:35:27,1250.0,,451,141.0,192.0,12.0,396.0,6112,2021-05-15 03:40:51.000,1.14.2,36.0,82.0,33,True,sh,conda-forge/sh,,,2677398.0,11189.0,8643.0,https://pypi.org/project/sh,2021-12-15 13:53:10.388,2546.0,2675636.0,https://anaconda.org/conda-forge/sh,2021-11-05 19:07:52.071,116298.0,,,,,3.0,,,,,,,,,,,
92,csvkit,wireservice/csvkit,"A suite of utilities for converting to and working with CSV, the king of tabular file formats.",,data-loading,https://github.com/wireservice/csvkit,https://github.com/wireservice/csvkit,MIT,2011-04-01 03:00:30.000,2022-03-07 19:18:13.000,2022-03-07 19:18:11,1783.0,16.0,568,134.0,321.0,65.0,785.0,4891,2022-03-06 23:17:12.000,1.0.7,35.0,102.0,33,True,csvkit,conda-forge/csvkit,,,65345.0,1380.0,1014.0,https://pypi.org/project/csvkit,2022-03-06 23:17:12.000,366.0,64356.0,https://anaconda.org/conda-forge/csvkit,2021-07-13 23:18:29.990,59388.0,,,,,2.0,2.0,,,,,,,,,,
93,xmltodict,martinblech/xmltodict,Python module that makes working with XML feel like you are working with JSON.,,data-loading,https://github.com/martinblech/xmltodict,https://github.com/martinblech/xmltodict,MIT,2012-04-17 14:38:21.000,2022-02-27 01:14:04.000,2020-04-26 05:15:03,205.0,,441,107.0,84.0,84.0,139.0,4706,2019-02-11 07:00:26.000,0.12.0,28.0,41.0,33,False,xmltodict,conda-forge/xmltodict,,,15066114.0,41668.0,36625.0,https://pypi.org/project/xmltodict,2021-12-15 15:05:02.202,5043.0,15045307.0,https://anaconda.org/conda-forge/xmltodict,2019-02-11 11:53:14.803,1394084.0,,,,,2.0,,,,,,,,,,,
94,orjson,ijl/orjson,"Fast, correct Python JSON library supporting dataclasses, datetimes, and numpy.",,serialization,https://github.com/ijl/orjson,https://github.com/ijl/orjson,Apache-2.0,2018-11-21 23:43:14.000,2022-03-01 00:17:04.000,2022-02-14 15:39:03,452.0,12.0,104,23.0,42.0,19.0,196.0,2948,2022-02-14 16:01:23.000,3.6.7,76.0,14.0,33,True,orjson,conda-forge/orjson,,,3761633.0,10231.0,9829.0,https://pypi.org/project/orjson,2022-02-14 15:58:12.000,402.0,3748811.0,https://anaconda.org/conda-forge/orjson,2022-02-16 02:13:53.695,294916.0,,,,,2.0,,,,,,,,,,,
95,Pony,ponyorm/pony,Pony Object Relational Mapper.,,db-clients,https://github.com/ponyorm/pony,https://github.com/ponyorm/pony,Apache-2.0,2013-02-08 04:56:00.000,2022-03-05 13:37:43.000,2022-01-27 22:39:21,3983.0,45.0,209,85.0,64.0,272.0,320.0,2828,2022-01-27 22:51:06.000,0.7.16,47.0,22.0,33,True,pony,conda-forge/pony,,14.0,53187.0,2734.0,2387.0,https://pypi.org/project/pony,2022-01-27 22:44:46.000,347.0,52173.0,https://anaconda.org/conda-forge/pony,2022-01-28 03:00:41.910,62905.0,,,,,2.0,,,,,,,,,,,
96,cerberus,pyeve/cerberus,"Lightweight, extensible data validation library for Python.",,data-validation,https://github.com/pyeve/cerberus,https://github.com/pyeve/cerberus,ISC,2012-10-10 10:03:49.000,2021-12-10 19:41:57.511,2021-05-05 20:47:21,1145.0,,214,50.0,257.0,39.0,290.0,2685,2021-05-05 20:38:00.000,1.3.4,25.0,62.0,33,True,cerberus,conda-forge/cerberus,,,3274164.0,11922.0,10875.0,https://pypi.org/project/cerberus,2021-05-05 20:38:00.000,1047.0,3271446.0,https://anaconda.org/conda-forge/cerberus,2021-12-10 19:41:57.511,182154.0,,,,,2.0,,,,,,,,,,,
97,AWS Data Wrangler,awslabs/aws-data-wrangler,"Pandas on AWS - Easy integration with Athena, Glue, Redshift, Timestream, QuickSight, Chime, CloudWatchLogs, DynamoDB,..",,db-clients,https://github.com/awslabs/aws-data-wrangler,https://github.com/awslabs/aws-data-wrangler,Apache-2.0,2019-02-26 01:39:02.000,2022-03-10 11:59:35.000,2022-03-10 09:44:45,1461.0,46.0,419,60.0,568.0,42.0,581.0,2597,2022-01-28 14:24:08.000,2.14.0,117.0,94.0,33,True,awswrangler,conda-forge/awswrangler,,121695.0,7407413.0,24.0,,https://pypi.org/project/awswrangler,2022-01-28 13:36:45.000,24.0,7398853.0,https://anaconda.org/conda-forge/awswrangler,2022-02-02 17:57:16.898,142761.0,,,,,2.0,,,['pandas'],,,,,,,,
98,plumbum,tomerfiliba/plumbum,Plumbum: Shell Combinators.,,infrastructure,https://github.com/tomerfiliba/plumbum,https://github.com/tomerfiliba/plumbum,MIT,2012-04-27 08:51:34.000,2022-03-07 15:20:43.000,2022-03-07 15:20:43,1212.0,30.0,169,48.0,265.0,118.0,216.0,2360,2021-12-23 19:57:40.000,1.7.2,25.0,104.0,33,True,plumbum,conda-forge/plumbum,,,1741477.0,437.0,,https://pypi.org/project/plumbum,2021-12-23 19:58:48.000,437.0,1729871.0,https://anaconda.org/conda-forge/plumbum,2021-12-23 22:31:56.509,731226.0,,,,,3.0,,,,,,,,,,,
99,python-decouple,henriquebastos/python-decouple,Strict separation of config from code.,,configuration,https://github.com/henriquebastos/python-decouple,https://github.com/henriquebastos/python-decouple,MIT,2014-02-25 04:16:08.000,2022-02-02 22:07:38.334,2022-02-02 19:07:12,180.0,12.0,149,29.0,58.0,6.0,69.0,2058,2022-02-02 19:24:57.000,3.6,10.0,30.0,33,True,python-decouple,conda-forge/python-decouple,,7.0,891332.0,62696.0,59513.0,https://pypi.org/project/python-decouple,2022-02-02 19:25:29.000,3183.0,890644.0,https://anaconda.org/conda-forge/python-decouple,2022-02-02 22:07:38.334,37195.0,,,,,2.0,,,,,,,,,,,
100,dateparser,scrapinghub/dateparser,python parser for human readable dates.,,date-time-utils,https://github.com/scrapinghub/dateparser,https://github.com/scrapinghub/dateparser,BSD-3-Clause,2014-11-24 17:30:12.000,2021-12-31 12:01:17.000,2021-12-15 19:33:26,1433.0,2.0,375,123.0,477.0,267.0,333.0,1983,2021-10-04 09:07:18.000,1.1.0,21.0,107.0,33,True,dateparser,conda-forge/dateparser,,,4647386.0,11885.0,10822.0,https://pypi.org/project/dateparser,2021-10-04 09:07:18.000,1063.0,4646391.0,https://anaconda.org/conda-forge/dateparser,2021-10-05 16:43:24.840,61750.0,,,,,2.0,,,,,,,,,,,
101,xlrd,python-excel/xlrd,Please use openpyxl where you can...,,data-loading,https://github.com/python-excel/xlrd,https://github.com/python-excel/xlrd,BSD-3-Clause,2012-03-07 04:50:48.000,2022-03-07 22:18:34.000,2021-08-21 19:45:33,503.0,,418,96.0,159.0,3.0,,1967,2020-12-11 10:14:20.000,2.0.1,24.0,51.0,33,True,xlrd,conda-forge/xlrd,,,14041369.0,99303.0,91222.0,https://pypi.org/project/xlrd,2020-12-11 10:14:20.000,8081.0,14005428.0,https://anaconda.org/conda-forge/xlrd,2021-01-09 20:35:27.639,2156471.0,,,,,2.0,,,,,,,,,,,
102,python-dependency-injector,ets-labs/python-dependency-injector,Dependency injection framework for Python.,,utilities,https://github.com/ets-labs/python-dependency-injector,https://github.com/ets-labs/python-dependency-injector,BSD-3-Clause,2015-01-04 13:23:05.000,2022-01-31 05:33:37.000,2022-01-31 04:28:11,1958.0,10.0,128,42.0,166.0,57.0,325.0,1943,2022-01-31 05:33:37.000,4.38.0,284.0,22.0,33,True,dependency-injector,conda-forge/dependency_injector,,,582106.0,908.0,858.0,https://pypi.org/project/dependency-injector,2022-01-31 05:33:37.000,50.0,581686.0,https://anaconda.org/conda-forge/dependency_injector,2021-11-08 16:54:50.075,2525.0,,,,,2.0,,,,,,,,,,,
103,Motor,mongodb/motor,Motor - the async Python driver for MongoDB and Tornado or asyncio.,,db-clients,https://github.com/mongodb/motor,https://github.com/mongodb/motor,Apache-2.0,2013-01-11 21:34:44.000,2022-03-09 22:10:42.000,2022-03-09 21:13:02,1664.0,8.0,169,82.0,146.0,,,1889,2021-08-19 20:21:17.000,2.5.1,38.0,38.0,33,True,motor,conda-forge/motor,,,4387259.0,22833.0,21781.0,https://pypi.org/project/motor,2021-08-19 20:14:26.000,1052.0,4386804.0,https://anaconda.org/conda-forge/motor,2021-12-02 18:54:21.443,17780.0,,,,,2.0,,,,,,,,,,,
104,PynamoDB,pynamodb/PynamoDB,A pythonic interface to Amazons DynamoDB.,,db-clients,https://github.com/pynamodb/PynamoDB,https://github.com/pynamodb/PynamoDB,MIT,2014-01-20 02:18:35.000,2022-03-07 17:04:10.000,2022-03-07 17:04:09,774.0,12.0,387,42.0,550.0,245.0,292.0,1855,2022-02-09 20:56:10.000,5.2.1,77.0,95.0,33,True,pynamodb,conda-forge/pynamodb,,,1072330.0,1097.0,950.0,https://pypi.org/project/pynamodb,2022-02-09 20:57:35.000,147.0,1067262.0,https://anaconda.org/conda-forge/pynamodb,2022-01-05 02:04:49.127,157119.0,,,,,2.0,,,,,,,,,,,
105,Ibis,ibis-project/ibis,"Expressive analytics in Python, whatever the scale.",,db-clients,https://github.com/ibis-project/ibis,https://github.com/ibis-project/ibis,Apache-2.0,2015-04-17 20:43:46.000,2022-03-10 11:58:27.000,2022-03-10 11:53:55,2132.0,495.0,299,73.0,1880.0,141.0,1600.0,1709,2022-01-12 23:12:38.000,2.1.1,27.0,95.0,33,True,ibis-framework,conda-forge/ibis-framework,,8.0,231071.0,36.0,,https://pypi.org/project/ibis-framework,2022-01-12 23:12:31.000,36.0,228009.0,https://anaconda.org/conda-forge/ibis-framework,2022-02-24 17:30:47.950,217179.0,,,,,2.0,,,,,,,,,,,
106,chardet,chardet/chardet,Python character encoding detector.,,text,https://github.com/chardet/chardet,https://github.com/chardet/chardet,LGPL-2.1,2012-07-26 20:30:54.000,2022-02-27 13:50:33.000,2021-10-22 11:34:40,349.0,,226,46.0,130.0,61.0,61.0,1672,2020-12-10 19:35:32.000,4.0.0,12.0,44.0,33,True,chardet,conda-forge/chardet,@pypi/chardet,,54566687.0,38772.0,,https://pypi.org/project/chardet,2020-12-10 19:35:32.000,38771.0,54315116.0,https://anaconda.org/conda-forge/chardet,2021-11-02 01:16:26.403,15345082.0,https://www.npmjs.com/package/@pypi/chardet,2017-08-20 08:18:15.011,1.0,13.0,2.0,,,,,,,,,,,
107,cachetools,tkem/cachetools,Extensible memoizing collections and decorators.,,caching,https://github.com/tkem/cachetools,https://github.com/tkem/cachetools,MIT,2014-03-22 10:15:14.000,2022-03-06 10:37:00.000,2022-03-06 10:31:26,237.0,12.0,127,26.0,39.0,12.0,195.0,1246,2021-12-21 20:27:26.000,5.0.0,40.0,7.0,33,True,cachetools,conda-forge/cachetools,,,53506446.0,2882.0,,https://pypi.org/project/cachetools,2021-12-21 20:27:26.000,2882.0,53441887.0,https://anaconda.org/conda-forge/cachetools,2021-12-28 10:24:53.479,4196363.0,,,,,1.0,,,,,,,,,,,
108,jsonpickle,jsonpickle/jsonpickle,Python library for serializing any arbitrary object graph into JSON. It can take almost any Python object and turn the..,,serialization,https://github.com/jsonpickle/jsonpickle,https://github.com/jsonpickle/jsonpickle,BSD-3-Clause,2009-12-10 03:59:23.000,2022-03-02 20:53:26.000,2022-03-02 20:53:26,1204.0,28.0,147,27.0,124.0,66.0,192.0,1006,2022-01-14 07:10:25.000,2.1.0,32.0,63.0,33,True,jsonpickle,conda-forge/jsonpickle,,,10177552.0,2199.0,,https://pypi.org/project/jsonpickle,2022-01-14 07:10:25.000,2199.0,10163075.0,https://anaconda.org/conda-forge/jsonpickle,2022-01-14 15:36:16.209,796280.0,,,,,2.0,,,,,,,,,,,
109,py4j,bartdag/py4j,Py4J enables Python programs to dynamically access arbitrary Java objects.,,others,https://github.com/py4j/py4j,https://github.com/py4j/py4j,BSD-3-Clause,2010-11-02 20:58:18.000,2022-03-10 06:47:24.000,2022-03-10 01:58:46,766.0,11.0,163,41.0,87.0,145.0,253.0,925,2020-01-25 14:40:31.000,0.10.9,27.0,33.0,33,True,py4j,conda-forge/py4j,,,23072514.0,9507.0,8861.0,https://pypi.org/project/py4j,2021-11-20 15:28:27.000,646.0,23052964.0,https://anaconda.org/conda-forge/py4j,2021-12-15 05:25:12.713,1309882.0,,,,,2.0,,,,py4j/py4j,,,,,,,
110,holidays,dr-prodigy/python-holidays,Generate and work with holidays in Python.,,date-time-utils,https://github.com/dr-prodigy/python-holidays,https://github.com/dr-prodigy/python-holidays,MIT,2014-08-24 15:17:18.000,2022-03-09 10:58:00.000,2022-02-15 15:40:21,1128.0,96.0,306,15.0,379.0,18.0,245.0,727,2022-02-15 10:51:28.000,.0.13,37.0,175.0,33,True,holidays,conda-forge/holidays,,164.0,3540799.0,364.0,,https://pypi.org/project/holidays,2022-02-15 11:11:54.000,364.0,3510814.0,https://anaconda.org/conda-forge/holidays,2022-02-15 13:53:36.146,1139427.0,,,,,2.0,,,,,,,,,,,
111,decorator,micheles/decorator,Decorators for Humans.,,others,https://github.com/micheles/decorator,https://github.com/micheles/decorator,BSD-2-Clause,2013-11-24 05:55:49.000,2022-01-07 11:42:17.811,2022-01-07 07:51:31,378.0,3.0,87,20.0,49.0,3.0,88.0,663,2022-01-07 08:20:03.000,5.1.1,38.0,26.0,33,True,decorator,conda-forge/decorator,,,40954431.0,307099.0,283054.0,https://pypi.org/project/decorator,2022-01-07 08:20:03.000,24045.0,40794847.0,https://anaconda.org/conda-forge/decorator,2022-01-07 11:42:17.811,10851752.0,,,,,2.0,,,,,,,,,,,
112,pandas-gbq,googleapis/python-bigquery-pandas,Google BigQuery connector for pandas.,,db-clients,https://github.com/googleapis/python-bigquery-pandas,https://github.com/googleapis/python-bigquery-pandas,BSD-3-Clause,2017-02-08 13:07:19.000,2022-03-08 23:26:49.000,2022-03-08 19:53:41,283.0,31.0,100,54.0,245.0,45.0,211.0,292,2022-03-07 19:06:27.000,0.17.3,32.0,35.0,33,True,pandas-gbq,conda-forge/pandas-gbq,,258.0,4769866.0,3832.0,3550.0,https://pypi.org/project/pandas-gbq,2022-03-07 19:06:27.000,282.0,4749346.0,https://anaconda.org/conda-forge/pandas-gbq,2022-03-04 16:18:53.037,1230927.0,,,,,2.0,,,,,,,,,,,
113,s3transfer,boto/s3transfer,Amazon S3 Transfer Manager for Python.,,db-clients,https://github.com/boto/s3transfer,https://github.com/boto/s3transfer,Apache-2.0,2016-01-12 23:19:42.000,2022-02-24 23:38:47.284,2022-02-24 19:11:11,531.0,13.0,93,14.0,187.0,33.0,31.0,140,2022-02-24 20:06:54.000,0.5.2,31.0,32.0,33,True,s3transfer,conda-forge/s3transfer,,,174520336.0,104616.0,100421.0,https://pypi.org/project/s3transfer,2022-02-24 20:06:54.000,4195.0,174401697.0,https://anaconda.org/conda-forge/s3transfer,2022-02-24 23:38:47.284,8067454.0,,,,,2.0,,,,,,,,,,,
114,DearPyGui,hoffstadt/DearPyGui,Dear PyGui: A fast and powerful Graphical User Interface Toolkit for Python with minimal dependencies.,,gui-dev,https://github.com/hoffstadt/DearPyGui,https://github.com/hoffstadt/DearPyGui,MIT,2020-05-28 17:12:57.000,2022-03-09 02:26:39.000,2022-03-08 13:55:42,2612.0,83.0,369,119.0,379.0,146.0,763.0,7391,2022-03-02 05:16:33.000,1.4.0,206.0,35.0,32,True,dearpygui,,,,11410.0,302.0,290.0,https://pypi.org/project/dearpygui,2022-03-02 04:36:34.000,12.0,11410.0,,,,,,,,2.0,,,,,,,,,,,
115,pendulum,sdispater/pendulum,Python datetimes made easy.,,date-time-utils,https://github.com/sdispater/pendulum,https://github.com/sdispater/pendulum,MIT,2016-06-27 23:37:53.000,2022-03-10 01:07:07.000,2022-01-18 23:23:13,728.0,22.0,268,63.0,190.0,209.0,232.0,4722,2020-07-24 18:17:05.000,2.1.2,52.0,72.0,32,True,pendulum,conda-forge/pendulum,,,6644528.0,850.0,,https://pypi.org/project/pendulum,2020-07-24 18:16:40.000,850.0,6636931.0,https://anaconda.org/conda-forge/pendulum,2022-02-25 14:26:30.585,433033.0,,,,,3.0,,,,,,,,,,,
116,Databases,encode/databases,Async database support for Python.,,db-clients,https://github.com/encode/databases,https://github.com/encode/databases,BSD-3-Clause,2019-02-01 10:55:25.000,2022-03-09 11:06:07.000,2022-03-06 11:25:10,302.0,7.0,183,41.0,163.0,92.0,172.0,2772,2022-01-20 21:25:16.000,0.5.5,36.0,43.0,32,True,databases,conda-forge/databases,,,180869.0,3961.0,3868.0,https://pypi.org/project/databases,2022-01-20 21:25:16.000,93.0,177356.0,https://anaconda.org/conda-forge/databases,2021-11-15 07:51:22.902,129984.0,,,,,3.0,,,,,,,,,,,
117,schema,keleshev/schema,Schema validation just got Pythonic.,,data-validation,https://github.com/keleshev/schema,https://github.com/keleshev/schema,MIT,2012-08-19 18:56:20.000,2022-03-05 09:00:14.000,2021-12-01 20:49:12,400.0,,183,57.0,140.0,79.0,68.0,2541,2021-12-01 20:51:57.000,0.7.5,25.0,62.0,32,True,schema,conda-forge/schema,,,2366149.0,4491.0,3715.0,https://pypi.org/project/schema,2021-12-01 20:49:21.000,776.0,2364819.0,https://anaconda.org/conda-forge/schema,2021-12-02 07:54:56.628,42580.0,,,,,2.0,,,,,,,,,,,
118,pyodbc,mkleehammer/pyodbc,Python ODBC bridge.,,db-clients,https://github.com/mkleehammer/pyodbc,https://github.com/mkleehammer/pyodbc,MIT,2008-10-03 15:19:37.000,2022-02-14 18:32:55.000,2022-02-06 01:44:58,392.0,6.0,481,116.0,176.0,90.0,783.0,2335,2021-08-19 20:25:00.000,4.0.32,51.0,49.0,32,True,pyodbc,conda-forge/pyodbc,,,17684654.0,1963.0,,https://pypi.org/project/pyodbc,2021-08-19 20:25:00.000,1963.0,17673599.0,https://anaconda.org/conda-forge/pyodbc,2021-11-05 04:20:24.876,608032.0,,,,,3.0,,,,,,,,,,,
119,mysqlclient,PyMySQL/mysqlclient,MySQL database connector for Python (with Python 3 support).,,db-clients,https://github.com/PyMySQL/mysqlclient,https://github.com/PyMySQL/mysqlclient,GPL-2.0,2014-04-28 05:09:06.000,2022-01-10 01:44:50.000,2022-01-10 01:44:49,1012.0,1.0,353,54.0,240.0,15.0,268.0,2022,2021-11-18 05:51:35.000,2.1.0,33.0,69.0,32,True,mysqlclient,conda-forge/mysqlclient,,5207.0,3662168.0,7080.0,,https://pypi.org/project/mysqlclient,2021-11-18 05:51:35.000,7080.0,3658761.0,https://anaconda.org/conda-forge/mysqlclient,2021-12-09 05:23:34.339,136519.0,,,,,3.0,,,,,,,,,,,
120,aiofiles,Tinche/aiofiles,File support for asyncio.,,file-path-utils,https://github.com/Tinche/aiofiles,https://github.com/Tinche/aiofiles,Apache-2.0,2015-03-29 20:28:14.000,2022-01-13 23:08:12.000,2022-01-13 23:08:12,183.0,14.0,129,34.0,47.0,42.0,43.0,1820,2021-11-27 15:05:27.000,0.8.0,11.0,25.0,32,True,aiofiles,conda-forge/aiofiles,,,4436830.0,1437.0,,https://pypi.org/project/aiofiles,2021-11-27 15:05:27.000,1437.0,4433038.0,https://anaconda.org/conda-forge/aiofiles,2021-12-15 17:33:03.283,200986.0,,,,,2.0,,,,,,,,,,,
121,voluptuous,alecthomas/voluptuous,"CONTRIBUTIONS ONLY: Voluptuous, despite the name, is a Python data validation library.",,data-validation,https://github.com/alecthomas/voluptuous,https://github.com/alecthomas/voluptuous,BSD-3-Clause,2010-07-15 09:55:10.000,2022-03-10 13:06:01.000,2021-09-20 21:59:20,444.0,,195,42.0,216.0,40.0,196.0,1721,2021-09-23 01:45:02.000,0.12.2,44.0,87.0,32,True,voluptuous,conda-forge/voluptuous,,,1202445.0,5823.0,4505.0,https://pypi.org/project/voluptuous,2021-09-23 01:45:02.000,1318.0,1200208.0,https://anaconda.org/conda-forge/voluptuous,2021-10-13 12:50:56.440,152121.0,,,,,2.0,,,,,,,,,,,
122,pyfilesystem2,pyfilesystem/pyfilesystem2,Pythons Filesystem abstraction layer.,,file-path-utils,https://github.com/PyFilesystem/pyfilesystem2,https://github.com/PyFilesystem/pyfilesystem2,MIT,2016-10-14 15:05:27.000,2022-03-02 15:54:00.090,2022-02-22 18:54:19,701.0,16.0,166,45.0,201.0,81.0,257.0,1638,2022-02-07 12:28:54.000,2.4.15,85.0,44.0,32,True,fs,conda-forge/fs,,,478274.0,552.0,,https://pypi.org/project/fs,2022-02-07 12:28:28.000,552.0,470430.0,https://anaconda.org/conda-forge/fs,2022-03-02 15:54:00.090,423612.0,,,,,2.0,,,,,,,,,,,
123,msgpack,msgpack/msgpack-python,MessagePack serializer implementation for Python msgpack.org[Python].,,serialization,https://github.com/msgpack/msgpack-python,https://github.com/msgpack/msgpack-python,Apache-2.0,2011-08-21 08:24:41.000,2022-03-03 03:29:56.000,2022-03-03 03:29:55,827.0,2.0,204,44.0,254.0,6.0,237.0,1580,2021-11-24 12:22:39.000,1.0.3,16.0,70.0,32,True,msgpack,conda-forge/msgpack-python,,888.0,17601844.0,1935.0,,https://pypi.org/project/msgpack,2021-11-24 12:22:39.000,1935.0,17507625.0,https://anaconda.org/conda-forge/msgpack-python,2021-11-24 16:47:44.267,6028947.0,,,,,3.0,-3.0,,,,,,,,,,
124,humanize,jmoiron/humanize,python humanize functions.,,text,https://github.com/jmoiron/humanize,https://github.com/jmoiron/humanize,MIT,2011-10-07 23:44:01.000,2022-03-06 08:50:57.000,2022-03-06 08:50:57,505.0,27.0,158,24.0,177.0,21.0,62.0,1576,2022-02-13 09:16:53.000,4.0.0,35.0,62.0,32,True,humanize,conda-forge/humanize,,,2835885.0,1834.0,,https://pypi.org/project/humanize,2022-02-13 09:15:55.000,1834.0,2832780.0,https://anaconda.org/conda-forge/humanize,2022-02-13 13:09:18.329,214273.0,,,,,2.0,,,,,,,,,,,
125,pyscaffold,pyscaffold/pyscaffold,Python project template generator with batteries included.,,others,https://github.com/pyscaffold/pyscaffold,https://github.com/pyscaffold/pyscaffold,MIT,2014-04-02 07:01:57.000,2022-03-10 13:35:39.000,2022-03-10 13:35:27,2097.0,65.0,145,39.0,294.0,20.0,250.0,1410,2022-02-22 16:29:47.000,4.1.5,172.0,46.0,32,True,pyscaffold,conda-forge/pyscaffold,,,729570.0,56.0,,https://pypi.org/project/pyscaffold,2022-02-22 16:29:47.000,56.0,727721.0,https://anaconda.org/conda-forge/pyscaffold,2022-02-22 20:30:41.673,131324.0,,,,,2.0,,,,,,,,,,,
