,name,github_id,description,resource,category,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,fork_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,contributor_count,projectrank,show,commit_count,conda_id,pypi_id,github_release_downloads,monthly_downloads,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,conda_dependent_project_count,trending,updated_github_id,labels,gitlab_id,dockerhub_id,docs_url,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_pulls
193,inflect,jaraco/inflect,"Correctly generate plurals, ordinals, indefinite articles; convert numbers to words.",,text,https://github.com/jaraco/inflect,https://github.com/jaraco/inflect,MIT,2010-06-20 13:43:13.000000,2021-10-04 17:09:18.000000,2021-03-23 00:21:53.000000,66.0,27.0,63.0,579.0,2021-03-03 01:35:47.000000,5.3.0,33.0,29.0,25,True,,conda-forge/inflect,inflect,,1432578.0,1388.0,,https://pypi.org/project/inflect,2021-03-03 01:35:47.000000,1388.0,1429206.0,https://anaconda.org/conda-forge/inflect,2021-07-06 08:17:47.975000,182107.0,3.0,,,,,,,,,,
194,HappyBase,python-happybase/happybase,A developer-friendly Python library to interact with Apache HBase.,,db-clients,https://github.com/python-happybase/happybase,https://github.com/python-happybase/happybase,MIT,2012-05-20 20:06:10.000000,2021-04-25 18:43:44.000000,2021-02-08 18:27:40.000000,152.0,30.0,182.0,574.0,2019-05-14 14:17:26.000000,1.2.0,12.0,19.0,25,True,284.0,conda-forge/happybase,happybase,,82295.0,969.0,547.0,https://pypi.org/project/happybase,2019-05-14 14:17:26.000000,422.0,81249.0,https://anaconda.org/conda-forge/happybase,2019-07-01 13:37:04.756000,66972.0,3.0,,,,,,,,,,
195,rsa,sybrenstuvel/python-rsa,Python-RSA is a pure-Python RSA implementation.,,cryptography,https://github.com/sybrenstuvel/python-rsa,https://github.com/sybrenstuvel/python-rsa,Apache-2.0,2016-01-21 12:53:34.000000,2021-10-10 18:58:24.000000,2021-03-29 21:24:28.000000,69.0,17.0,84.0,340.0,2021-02-15 20:45:56.000000,4.7.1,33.0,33.0,25,True,,conda-forge/rsa,rsa,,71625.0,12666.0,,https://pypi.org/project/rsa,2021-02-24 10:55:03.000000,12666.0,,https://anaconda.org/conda-forge/rsa,2021-02-24 12:57:19.266000,4512402.0,3.0,,,,,,,,,,
196,configobj,DiffSK/configobj,Python 3+ compatible port of the configobj library.,,configuration,https://github.com/DiffSK/configobj,https://github.com/DiffSK/configobj,BSD-3-Clause,2014-01-14 02:30:17.000000,2021-02-26 23:52:05.000000,2020-10-14 22:37:57.000000,62.0,68.0,70.0,258.0,2016-08-26 14:28:03.000000,5.0.6,16.0,22.0,25,True,309.0,conda-forge/configobj,configobj,,7809.0,21806.0,15632.0,https://pypi.org/project/configobj,2014-08-26 01:16:32.000000,6174.0,,https://anaconda.org/conda-forge/configobj,2018-07-29 15:42:19.501000,304571.0,3.0,,,,,,,,,,
197,param,holoviz/param,Param: Make your Python code clearer and more reliable by declaring Parameters.,,data-validation,https://github.com/holoviz/param,https://github.com/holoviz/param,BSD-3-Clause,2012-05-01 11:51:08.000000,2021-10-21 12:15:48.000000,2021-10-21 12:11:10.000000,47.0,107.0,185.0,248.0,2021-10-21 12:14:22.000000,1.12.0,59.0,30.0,25,True,686.0,conda-forge/param,param,,7298.0,2541.0,2405.0,https://pypi.org/project/param,2021-10-21 12:14:22.000000,136.0,,https://anaconda.org/conda-forge/param,2021-07-05 04:19:37.607000,394098.0,3.0,,,,,,,,,,
198,catalogue,explosion/catalogue,Super lightweight function registries for your library.,,others,https://github.com/explosion/catalogue,https://github.com/explosion/catalogue,MIT,2019-11-01 14:09:09.000000,2021-09-20 16:10:21.513000,2021-08-21 02:40:22.000000,18.0,4.0,2.0,99.0,2021-08-21 02:47:29.000000,2.0.6,20.0,8.0,25,False,95.0,conda-forge/catalogue,catalogue,,2586318.0,10548.0,10522.0,https://pypi.org/project/catalogue,2021-08-21 02:47:29.000000,26.0,2573277.0,https://anaconda.org/conda-forge/catalogue,2021-09-20 16:10:21.513000,299957.0,3.0,,,,,,,,,,
199,algorithms,keon/algorithms,Minimal examples of data structures and algorithms in Python.,,algorithms,https://github.com/keon/algorithms,https://github.com/keon/algorithms,MIT,2016-11-17 22:32:08.000000,2021-09-25 17:56:23.000000,2021-09-03 00:01:28.000000,4059.0,167.0,93.0,19861.0,2020-10-04 14:44:02.000000,0.1.4,5.0,174.0,24,True,923.0,,algorithms,,,67.0,53.0,https://pypi.org/project/algorithms,2020-10-04 14:44:02.000000,14.0,,,,,3.0,,,,,,,,,,
200,diagrams,mingrammer/diagrams,Diagram as Code for prototyping cloud system architectures.,,others,https://github.com/mingrammer/diagrams,https://github.com/mingrammer/diagrams,MIT,2020-02-02 15:23:24.000000,2021-10-12 15:19:22.000000,2021-08-21 03:54:24.000000,849.0,219.0,136.0,15327.0,2021-05-23 10:47:14.000000,0.20.0,37.0,97.0,24,True,428.0,conda-forge/diagrams,diagrams,,55534.0,0.0,,https://pypi.org/project/diagrams,2021-05-23 10:38:30.000000,0.0,49948.0,https://anaconda.org/conda-forge/diagrams,2021-07-05 23:56:11.831000,94974.0,3.0,,,,,,,,,,
201,Pony,ponyorm/pony,Pony Object Relational Mapper.,,db-clients,https://github.com/ponyorm/pony,https://github.com/ponyorm/pony,Apache-2.0,2013-02-08 04:56:00.000000,2021-10-02 19:42:31.000000,2021-02-28 21:36:46.000000,204.0,270.0,307.0,2717.0,2020-11-23 19:13:28.000000,0.7.14,44.0,20.0,24,True,,conda-forge/pony,pony,,57978.0,2687.0,2149.0,https://pypi.org/project/pony,2020-11-23 18:56:34.000000,538.0,56966.0,https://anaconda.org/conda-forge/pony,2020-11-23 21:18:14.049000,57691.0,3.0,,,,,,,,,,
202,keyboard,boppreh/keyboard,Hook and simulate global keyboard events on Windows and Linux.,,others,https://github.com/boppreh/keyboard,https://github.com/boppreh/keyboard,MIT,2013-05-07 22:55:07.000000,2021-09-29 08:13:34.000000,2021-09-29 08:13:34.000000,303.0,275.0,167.0,2581.0,2020-03-23 21:47:05.000000,0.13.5,35.0,33.0,24,True,758.0,,keyboard,,,5001.0,4717.0,https://pypi.org/project/keyboard,2020-03-23 21:47:05.000000,284.0,,,,,3.0,,,,,,,,,,
203,confluent-kafka-python,confluentinc/confluent-kafka-python,Confluent's Kafka Python Client.,,db-clients,https://github.com/confluentinc/confluent-kafka-python,https://github.com/confluentinc/confluent-kafka-python,Apache-2.0,2016-04-14 07:40:41.000000,2021-10-11 20:27:19.000000,2021-09-30 06:19:02.000000,665.0,196.0,655.0,2484.0,2021-05-12 18:03:02.000000,1.7.0,23.0,83.0,24,True,729.0,,confluent-kafka,,,3182.0,2880.0,https://pypi.org/project/confluent-kafka,2021-05-12 17:29:33.000000,302.0,,,,,3.0,,-6.0,,,,,,,,
204,gino,python-gino/gino,GINO Is Not ORM - a Python asyncio ORM on SQLAlchemy core.,,db-clients,https://github.com/python-gino/gino,https://github.com/python-gino/gino,BSD-3-Clause,2017-07-21 04:27:01.000000,2021-10-10 09:21:36.000000,2021-10-06 18:25:47.000000,127.0,42.0,260.0,2269.0,2020-06-08 23:55:55.000000,1.0.1,49.0,46.0,24,True,1119.0,,gino,,29236.0,34.0,,https://pypi.org/project/gino,2020-11-15 21:22:01.000000,34.0,29236.0,,,,3.0,,,,,,,,,,
205,AWS Data Wrangler,awslabs/aws-data-wrangler,"Pandas on AWS - Easy integration with Athena, Glue, Redshift, Timestream, QuickSight, Chime, CloudWatchLogs, DynamoDB,..",,db-clients,https://github.com/awslabs/aws-data-wrangler,https://github.com/awslabs/aws-data-wrangler,Apache-2.0,2019-02-26 01:39:02.000000,2021-10-20 16:58:02.000000,2021-10-19 16:03:55.000000,369.0,35.0,476.0,2239.0,2021-10-18 12:02:52.000000,2.12.1,114.0,83.0,24,True,,,awswrangler,95828.0,3513969.0,0.0,,https://pypi.org/project/awswrangler,2021-10-18 11:53:15.000000,0.0,3510420.0,,,,3.0,,,,['pandas'],,,,,,
206,PyPika,kayak/pypika,PyPika is a python SQL query builder that exposes the full richness of the SQL language using a syntax that reflects..,,db-clients,https://github.com/kayak/pypika,https://github.com/kayak/pypika,Apache-2.0,2016-07-06 14:08:50.000000,2021-10-17 16:42:15.000000,2021-09-03 12:01:30.000000,188.0,87.0,242.0,1405.0,2021-07-21 12:13:54.000000,0.48.8,212.0,89.0,24,True,1016.0,,pypika,,,895.0,857.0,https://pypi.org/project/pypika,2021-07-21 12:13:54.000000,38.0,,,,,3.0,,,,,,,,,,
207,fabtools,fabtools/fabtools,Tools for writing awesome Fabric files.,,infrastructure,https://github.com/fabtools/fabtools,https://github.com/fabtools/fabtools,BSD-2-Clause,2011-09-05 01:44:24.000000,2019-12-13 07:52:20.000000,2019-09-16 09:19:00.000000,218.0,104.0,64.0,1247.0,2016-10-12 10:37:57.000000,0.20.0,30.0,88.0,24,False,939.0,,fabtools,,2648.0,649.0,273.0,https://pypi.org/project/fabtools,2016-10-12 10:37:57.000000,376.0,2648.0,,,,3.0,,,,,,,,,,
208,bcrypt,pyca/bcrypt,Modern(-ish) password hashing for your software and your servers.,,cryptography,https://github.com/pyca/bcrypt,https://github.com/pyca/bcrypt,Apache-2.0,2013-05-11 02:03:55.000000,2021-10-18 03:10:42.000000,2021-10-18 03:10:32.000000,101.0,2.0,87.0,794.0,2020-08-16 17:22:44.000000,3.2.0,16.0,29.0,24,True,,conda-forge/bcrypt,bcrypt,,34338.0,14850.0,,https://pypi.org/project/bcrypt,2020-08-16 17:22:44.000000,14850.0,,https://anaconda.org/conda-forge/bcrypt,2021-07-06 13:23:05.755000,1201844.0,3.0,,,,,,,,,,
209,neo4j-driver,neo4j/neo4j-python-driver,Neo4j Bolt driver for Python.,,db-clients,https://github.com/neo4j/neo4j-python-driver,https://github.com/neo4j/neo4j-python-driver,Apache-2.0,2015-05-05 13:08:20.000000,2021-10-20 13:47:39.000000,2021-10-20 13:47:39.000000,141.0,2.0,180.0,653.0,2021-10-05 10:35:25.000000,4.3.6,92.0,34.0,24,True,,,neo4j-driver,,91830.0,382.0,,https://pypi.org/project/neo4j-driver,2021-10-15 10:18:31.000000,382.0,91830.0,,,,3.0,,,,,,,,,,
210,parsedatetime,bear/parsedatetime,Parse human-readable date/time strings.,,date-time-utils,https://github.com/bear/parsedatetime,https://github.com/bear/parsedatetime,Apache-2.0,2012-09-12 06:44:45.000000,2021-10-11 17:49:34.000000,2021-10-11 17:49:33.000000,103.0,63.0,95.0,620.0,2020-05-31 23:52:03.000000,2.6,17.0,55.0,24,True,425.0,conda-forge/parsedatetime,parsedatetime,,1581.0,5879.0,3597.0,https://pypi.org/project/parsedatetime,2020-05-31 23:50:56.000000,2282.0,,https://anaconda.org/conda-forge/parsedatetime,2020-06-10 17:26:40.760000,96470.0,3.0,,,,,,,,,,
211,anytree,c0fec0de/anytree,Python tree data library.,,data-structures,https://github.com/c0fec0de/anytree,https://github.com/c0fec0de/anytree,Apache-2.0,2016-08-27 09:42:38.000000,2021-09-12 04:07:58.000000,2020-02-20 19:54:46.000000,89.0,33.0,116.0,603.0,2020-01-15 01:22:23.000000,2.8.0,26.0,17.0,24,False,393.0,conda-forge/anytree,anytree,,569018.0,174.0,,https://pypi.org/project/anytree,2020-01-15 01:22:23.000000,174.0,568540.0,https://anaconda.org/conda-forge/anytree,2020-04-19 21:51:50.756000,8609.0,3.0,,,,,,,,,,
212,munch,Infinidat/munch,A Munch is a Python dictionary that provides attribute-style access (a la JavaScript objects).,,data-structures,https://github.com/Infinidat/munch,https://github.com/Infinidat/munch,MIT,2012-03-08 21:20:50.000000,2021-01-22 10:01:55.000000,2021-01-22 10:01:54.000000,64.0,8.0,28.0,519.0,2019-10-30 09:56:06.000000,2.5.0,13.0,24.0,24,True,156.0,conda-forge/munch,munch,,20153.0,1134.0,,https://pypi.org/project/munch,2020-03-09 16:20:42.000000,1134.0,,https://anaconda.org/conda-forge/munch,2019-10-30 13:10:23.404000,1350305.0,3.0,,,,,,,,,,
213,ratelimit,tomasbasham/ratelimit,API Rate Limit Decorator.,,utilities,https://github.com/tomasbasham/ratelimit,https://github.com/tomasbasham/ratelimit,MIT,2015-08-26 10:39:52.000000,2021-06-24 18:23:10.000000,2019-02-06 21:53:36.000000,100.0,25.0,18.0,435.0,2018-12-17 18:55:49.000000,2.2.1,11.0,8.0,24,False,36.0,,ratelimit,,933933.0,1306.0,1188.0,https://pypi.org/project/ratelimit,2018-12-17 18:55:49.000000,118.0,933933.0,,,,3.0,,,,,,,,,,
214,cachier,shaypal5/cachier,"Persistent, stale-free, local and cross-machine caching for Python functions.",,caching,https://github.com/shaypal5/cachier,https://github.com/shaypal5/cachier,MIT,2016-08-24 13:34:12.000000,2021-10-14 09:12:19.000000,2021-10-14 09:11:28.000000,46.0,20.0,28.0,387.0,2021-10-10 23:24:21.000000,1.5.3,47.0,14.0,24,True,214.0,,cachier,,11121.0,215.0,201.0,https://pypi.org/project/cachier,2021-10-10 23:15:05.000000,14.0,11121.0,,,,3.0,,,,,,,,,,
215,umongo,Scille/umongo,"sync/async MongoDB ODM, yes.",,db-clients,https://github.com/Scille/umongo,https://github.com/Scille/umongo,MIT,2016-03-09 16:34:42.000000,2021-10-16 08:20:21.000000,2021-10-16 08:15:01.000000,62.0,40.0,150.0,375.0,2021-01-11 16:52:10.000000,3.0.0,52.0,14.0,24,True,802.0,,umongo,,20555.0,1203.0,1183.0,https://pypi.org/project/umongo,2021-10-16 08:20:21.000000,20.0,20555.0,,,,3.0,,,,,,,,,,
216,deepdish,uchicago-cs/deepdish,Flexible HDF5 saving/loading and other data science tools from the University of Chicago.,,data-loading,https://github.com/uchicago-cs/deepdish,https://github.com/uchicago-cs/deepdish,BSD-3-Clause,2014-08-27 18:10:26.000000,2021-09-24 13:49:09.813000,2021-09-23 16:12:06.000000,53.0,15.0,24.0,230.0,2021-09-24 05:07:55.000000,0.3.7,17.0,10.0,24,True,380.0,conda-forge/deepdish,deepdish,,16900.0,593.0,503.0,https://pypi.org/project/deepdish,2021-09-24 05:07:55.000000,90.0,15874.0,https://anaconda.org/conda-forge/deepdish,2021-09-24 13:49:09.813000,60564.0,3.0,,,,,,,,,,
217,typing_inspect,ilevkivskyi/typing_inspect,Runtime inspection utilities for Python typing module.,,inspect,https://github.com/ilevkivskyi/typing_inspect,https://github.com/ilevkivskyi/typing_inspect,MIT,2017-04-29 15:49:25.000000,2021-09-05 23:03:20.000000,2021-09-05 11:40:29.000000,20.0,15.0,29.0,226.0,2021-06-07 16:12:08.000000,0.7.1,10.0,12.0,24,True,62.0,conda-forge/typing_inspect,typing_inspect,,21497416.0,80.0,,https://pypi.org/project/typing_inspect,2021-06-07 16:12:08.000000,80.0,21484128.0,https://anaconda.org/conda-forge/typing_inspect,2021-06-09 22:29:55.801000,398669.0,2.0,,,,,,,,,,
218,isodate,gweis/isodate,ISO 8601 date/time parser.,,date-time-utils,https://github.com/gweis/isodate,https://github.com/gweis/isodate,BSD-3-Clause,2012-10-29 23:32:06.000000,2021-10-05 13:05:17.000000,2018-08-02 23:45:26.000000,39.0,20.0,11.0,102.0,2017-10-13 09:25:14.000000,0.6.0,15.0,16.0,24,False,144.0,conda-forge/isodate,isodate,,17956.0,19236.0,15582.0,https://pypi.org/project/isodate,2017-10-13 09:25:14.000000,3654.0,,https://anaconda.org/conda-forge/isodate,2018-08-04 23:15:08.700000,1203095.0,3.0,,,,,,,,,,
219,google-cloud-bigtable,googleapis/python-bigtable,Google Cloud Bigtable API client library.,,db-clients,https://github.com/googleapis/python-bigtable,https://github.com/googleapis/python-bigtable,Apache-2.0,2019-04-29 11:11:36.651000,2021-10-20 20:18:28.000000,2021-10-20 20:16:38.000000,27.0,7.0,101.0,20.0,2021-09-27 16:13:36.000000,2.4.0,42.0,59.0,24,False,,conda-forge/google-cloud-bigtable,google-cloud-bigtable,,2177477.0,2097.0,1699.0,https://pypi.org/project/google-cloud-bigtable,2021-09-27 16:13:36.000000,398.0,2176325.0,https://anaconda.org/conda-forge/google-cloud-bigtable,2021-09-28 04:03:14.597000,34582.0,3.0,,-7.0,,,,,,,,
220,micropython,micropython/micropython,MicroPython - a lean and efficient Python implementation for microcontrollers and constrained systems.,,python-implementations,https://github.com/micropython/micropython,https://github.com/micropython/micropython,,2013-12-20 11:47:07.000000,2021-10-21 05:25:08.000000,2021-10-21 05:03:40.000000,4768.0,1351.0,2794.0,13147.0,2021-09-02 01:12:36.000000,1.17,11.0,443.0,23,False,12749.0,,,25616.0,512.0,,,,,,,,,,2.0,,,,,,,,,,
221,tink,google/tink,"Tink is a multi-language, cross-platform, open source library that provides cryptographic APIs that are secure, easy..",,cryptography,https://github.com/google/tink,https://github.com/google/tink,Apache-2.0,2014-06-06 16:21:09.000000,2021-10-21 13:24:50.000000,2021-08-09 16:38:29.000000,992.0,103.0,279.0,11688.0,2021-08-10 09:20:38.000000,1.6.1,20.0,91.0,23,True,3787.0,,tink,939.0,19.0,13.0,13.0,https://pypi.org/project/tink,2021-08-10 09:20:38.000000,0.0,,,,,3.0,,,,,,,,,,
222,powerline-shell,b-ryan/powerline-shell,A beautiful and useful prompt for your shell.,,others,https://github.com/b-ryan/powerline-shell,https://github.com/b-ryan/powerline-shell,MIT,2012-09-09 16:12:53.000000,2021-05-17 16:44:58.000000,2018-09-16 00:24:03.000000,704.0,99.0,168.0,5708.0,2018-09-16 00:34:48.000000,0.7.0,26.0,85.0,23,False,572.0,,powerline-shell,,1825.0,75.0,71.0,https://pypi.org/project/powerline-shell,2018-09-16 00:34:48.000000,4.0,1825.0,,,,3.0,,,,,,,,,,
223,macropy,lihaoyi/macropy,"Macros in Python: quasiquotes, case classes, LINQ and more!.",,others,https://github.com/lihaoyi/macropy,https://github.com/lihaoyi/macropy,MIT,2013-04-15 14:47:29.000000,2021-07-12 12:01:58.000000,2020-03-03 22:30:21.000000,160.0,17.0,59.0,3119.0,,,4.0,19.0,23,False,885.0,,macropy3,,8265.0,498.0,448.0,https://pypi.org/project/macropy3,2018-05-11 23:17:05.000000,50.0,8265.0,,,,3.0,,,,,,,,,,
224,toga,beeware/toga,"A Python native, OS native GUI toolkit.",,gui-dev,https://github.com/beeware/toga,https://github.com/beeware/toga,BSD-3-Clause,2014-08-01 21:44:10.000000,2021-10-19 00:30:30.000000,2021-10-17 00:32:54.000000,491.0,138.0,375.0,2786.0,2017-08-14 18:29:09.000000,0.2.15,48.0,195.0,23,True,4374.0,,toga,,,44.0,,https://pypi.org/project/toga,2021-07-25 01:59:15.000000,44.0,,,,,3.0,,,,,,,,,,
225,pyston,pyston/pyston,A faster and highly-compatible implementation of the Python programming language.,,python-implementations,https://github.com/pyston/pyston,https://github.com/pyston/pyston,Apache-2.0,2021-03-01 22:38:24.000000,2021-10-21 14:23:04.000000,2021-10-19 19:34:12.000000,56.0,10.0,32.0,1751.0,2021-09-23 17:16:21.000000,pyston_2.3.1,3.0,1033.0,23,True,109217.0,,,5231.0,1046.0,,,,,,,,,,2.0,,,,,,,,,,
226,python-box,cdgriffith/Box,Python dictionaries with advanced dot notation access.,,data-structures,https://github.com/cdgriffith/Box,https://github.com/cdgriffith/Box,MIT,2017-03-11 04:46:51.000000,2021-08-22 18:15:07.539000,2021-08-22 15:06:26.000000,76.0,22.0,109.0,1746.0,2021-08-22 15:08:47.000000,5.4.1,46.0,1.0,23,True,43.0,conda-forge/python-box,python-box,30.0,4711.0,1901.0,1647.0,https://pypi.org/project/python-box,2021-08-22 15:08:47.000000,254.0,,https://anaconda.org/conda-forge/python-box,2021-08-22 18:15:07.539000,197877.0,3.0,,,,,,,,,,
227,camelot,camelot-dev/camelot,A Python library to extract tabular data from PDFs.,,data-loading,https://github.com/camelot-dev/camelot,https://github.com/camelot-dev/camelot,MIT,2019-07-01 13:39:33.000000,2021-10-11 19:37:12.000000,2021-07-11 18:07:18.000000,247.0,129.0,84.0,1282.0,2011-12-30 16:40:09.000000,11.12.30,15.0,38.0,23,True,592.0,,camelot,,3122.0,10.0,,https://pypi.org/project/camelot,2013-04-11 21:58:50.000000,10.0,3122.0,,,,3.0,,,,,,,,,,
228,strictyaml,crdoconnor/strictyaml,Type-safe YAML parser and validator.,,data-validation,https://github.com/crdoconnor/strictyaml,https://github.com/crdoconnor/strictyaml,MIT,2016-06-17 10:56:18.000000,2021-10-14 22:08:43.072000,2021-10-14 19:29:02.000000,40.0,64.0,63.0,936.0,2021-10-14 19:26:11.000000,1.5.0,79.0,17.0,23,True,691.0,conda-forge/strictyaml,strictyaml,,2382.0,439.0,389.0,https://pypi.org/project/strictyaml,2021-10-14 19:26:11.000000,50.0,,https://anaconda.org/conda-forge/strictyaml,2021-10-14 22:08:43.072000,100066.0,3.0,,,,,,,,,,
229,immutables,MagicStack/immutables,A high-performance immutable mapping type for Python.,,data-structures,https://github.com/MagicStack/immutables,https://github.com/MagicStack/immutables,Apache-2.0,2018-03-30 21:24:52.000000,2021-08-10 14:17:21.437000,2021-08-07 22:28:55.000000,41.0,6.0,28.0,885.0,2021-08-07 19:59:00.000000,0.16,16.0,13.0,23,True,100.0,conda-forge/immutables,immutables,,17747.0,2804.0,2704.0,https://pypi.org/project/immutables,2021-08-07 19:59:04.000000,100.0,,https://anaconda.org/conda-forge/immutables,2021-08-10 14:17:21.437000,727639.0,3.0,,,,,,,,,,
230,sqlitedict,RaRe-Technologies/sqlitedict,"Persistent dict, backed by sqlite3 and pickle, multithread-safe.",,data-structures,https://github.com/RaRe-Technologies/sqlitedict,https://github.com/RaRe-Technologies/sqlitedict,Apache-2.0,2011-07-19 14:09:09.000000,2021-08-27 14:22:13.000000,2021-01-30 06:28:54.000000,101.0,24.0,56.0,711.0,2020-09-10 06:11:55.000000,1.7.0,18.0,32.0,23,True,255.0,conda-forge/sqlitedict,sqlitedict,,457.0,1435.0,1193.0,https://pypi.org/project/sqlitedict,2020-09-04 04:52:38.000000,242.0,,https://anaconda.org/conda-forge/sqlitedict,2020-09-30 16:31:44.818000,16016.0,3.0,,,,,,,,,,
231,fastcore,fastai/fastcore,Python supercharged for the fastai library.,,others,https://github.com/fastai/fastcore,https://github.com/fastai/fastcore,Apache-2.0,2019-12-02 20:16:53.000000,2021-10-15 18:24:22.000000,2021-09-02 02:36:29.000000,186.0,13.0,231.0,661.0,2021-08-09 03:09:35.000000,1.3.26,102.0,41.0,23,True,918.0,,fastcore,,397418.0,0.0,,https://pypi.org/project/fastcore,2021-08-09 03:09:43.000000,0.0,397418.0,,,,3.0,,,,,,,,,,
232,python-mss,BoboTiG/python-mss,An ultra fast cross-platform multiple screenshots module in pure Python using ctypes.,,others,https://github.com/BoboTiG/python-mss,https://github.com/BoboTiG/python-mss,MIT,2013-07-01 16:14:08.000000,2021-07-29 07:15:55.000000,2021-07-29 07:15:55.000000,59.0,31.0,80.0,653.0,2020-10-31 17:19:13.000000,6.1.0,32.0,16.0,23,True,640.0,conda-forge/python-mss,mss,,318143.0,300.0,,https://pypi.org/project/mss,2020-10-31 17:19:13.000000,300.0,317613.0,https://anaconda.org/conda-forge/python-mss,2020-10-31 20:08:28.845000,8489.0,3.0,,,,,,,,,,
233,anyio,agronholm/anyio,High level asynchronous concurrency and networking framework that works on top of either trio or asyncio.,,async,https://github.com/agronholm/anyio,https://github.com/agronholm/anyio,MIT,2018-08-19 21:07:18.000000,2021-10-20 14:49:16.000000,2021-10-16 10:44:34.000000,51.0,32.0,182.0,578.0,2021-10-16 10:45:49.000000,3.3.4,38.0,22.0,23,True,630.0,conda-forge/anyio,anyio,,27705.0,40.0,,https://pypi.org/project/anyio,2021-10-16 10:45:49.000000,40.0,,https://anaconda.org/conda-forge/anyio,2021-10-18 17:10:41.894000,692636.0,2.0,,,,,,,,,,
234,piccolos,piccolo-orm/piccolo,"A fast, user friendly ORM and query builder which supports asyncio.",,db-clients,https://github.com/piccolo-orm/piccolo,https://github.com/piccolo-orm/piccolo,MIT,2018-10-27 20:53:26.000000,2021-10-20 21:03:45.000000,2021-10-20 11:57:14.000000,32.0,26.0,76.0,567.0,2021-10-13 20:07:59.000000,0.57.0,150.0,19.0,23,True,1330.0,,piccolo,,8276.0,34.0,30.0,https://pypi.org/project/piccolo,2021-10-13 20:12:25.000000,4.0,8276.0,,,,3.0,,,,,,,,,,
235,SDV,sdv-dev/SDV,"Synthetic Data Generation for tabular, relational and time series data.",,data-loading,https://github.com/sdv-dev/SDV,https://github.com/sdv-dev/SDV,MIT,2018-05-11 15:56:50.000000,2021-10-21 11:00:37.000000,2021-10-12 19:42:41.000000,96.0,126.0,252.0,537.0,2021-10-12 19:44:31.000000,0.12.1,58.0,38.0,23,True,915.0,,sdv,,11794.0,37.0,37.0,https://pypi.org/project/sdv,2021-10-12 19:42:37.000000,0.0,11794.0,,,,3.0,,,,,,,,,,
236,pysimdjson,TkTech/pysimdjson,Python bindings for the simdjson project.,,serialization,https://github.com/TkTech/pysimdjson,https://github.com/TkTech/pysimdjson,MIT,2019-02-22 03:26:04.000000,2021-06-21 14:56:08.000000,2021-06-21 14:54:09.000000,36.0,10.0,58.0,480.0,2021-06-21 14:56:08.000000,4.0.2,32.0,12.0,23,True,254.0,,pysimdjson,,73245.0,139.0,139.0,https://pypi.org/project/pysimdjson,2021-06-21 14:56:08.000000,0.0,73245.0,,,,3.0,,,,,,,,,,
237,beaker,bbangert/beaker,WSGI middleware for sessions and caching.,,caching,https://github.com/bbangert/beaker,https://github.com/bbangert/beaker,BSD-3-Clause,2011-10-16 17:48:39.000000,2021-06-19 05:45:59.000000,2020-10-08 07:45:29.000000,130.0,66.0,52.0,476.0,2019-08-26 22:02:52.000000,1.11.0,58.0,85.0,23,True,799.0,conda-forge/beaker,beaker,,1003.0,5662.0,3048.0,https://pypi.org/project/beaker,2019-08-26 22:02:01.000000,2614.0,,https://anaconda.org/conda-forge/beaker,2019-08-27 07:08:58.966000,55195.0,3.0,,,,,,,,,,
238,hickle,telegraphic/hickle,a HDF5-based python pickle replacement.,,serialization,https://github.com/telegraphic/hickle,https://github.com/telegraphic/hickle,MIT,2012-05-28 09:04:16.000000,2021-10-20 18:32:35.000000,2021-01-05 05:50:16.000000,62.0,9.0,86.0,390.0,2021-01-05 05:54:12.000000,4.0.4,36.0,21.0,23,True,445.0,conda-forge/hickle,hickle,,4919.0,453.0,315.0,https://pypi.org/project/hickle,2021-01-05 05:54:12.000000,138.0,4402.0,https://anaconda.org/conda-forge/hickle,2019-07-11 01:30:06.807000,17079.0,3.0,,,,,,,,,,
239,messytables,okfn/messytables,Tools for parsing messy tabular data. This is now superseded by https://github.com/frictionlessdata/tabulator-py.,,data-loading,https://github.com/okfn/messytables,https://github.com/okfn/messytables,MIT,2011-07-27 18:08:21.000000,2021-03-31 18:37:21.000000,2019-11-13 07:35:33.000000,101.0,34.0,55.0,375.0,2017-02-09 12:37:47.000000,0.15.2,26.0,44.0,23,False,601.0,,messytables,,9949.0,444.0,212.0,https://pypi.org/project/messytables,2017-02-09 12:37:47.000000,232.0,9949.0,,,,3.0,,,,,,,,,,
