,name,github_id,description,resource,category,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,contributor_count,open_issue_count,projectrank,show,pypi_id,conda_id,npm_id,github_release_downloads,monthly_downloads,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,projectrank_placing,trending,conda_dependent_project_count,labels,gitlab_id,dockerhub_id,docs_url,gitlab_url,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_pulls
85,wrapt,GrahamDumpleton/wrapt,"A Python module for decorators, wrappers and monkey patching.",,others,https://github.com/GrahamDumpleton/wrapt,https://github.com/GrahamDumpleton/wrapt,BSD-2-Clause,2013-05-29 10:22:45.000,2022-01-18 22:38:41.000,2021-10-29 21:58:09,623.0,,204,47.0,64.0,112.0,1614,2021-10-29 21:19:24.000,1.13.3,47.0,21.0,31.0,34,True,wrapt,conda-forge/wrapt,,,49114817.0,11492.0,,https://pypi.org/project/wrapt,2021-10-29 21:19:24.000,11492.0,49030132.0,https://anaconda.org/conda-forge/wrapt,2021-11-02 11:36:54.155,5589232.0,,,,,2.0,,,,,,,,,,
86,typing,python/typing,Python static typing home. Contains the source for typing_extensions and the documentation. Also hosts a user help..,,compatibility,https://github.com/python/typing,https://github.com/python/typing,Python-2.0,2014-09-29 16:54:42.000,2022-02-14 18:07:32.000,2022-02-14 18:07:31,635.0,41.0,193,56.0,348.0,566.0,1150,2019-06-19 22:31:20.000,3.7.4,16.0,82.0,91.0,34,True,typing,conda-forge/typing,,,8424622.0,5687.0,,https://pypi.org/project/typing,2021-05-01 18:03:55.000,5687.0,8413123.0,https://anaconda.org/conda-forge/typing,2021-05-01 20:36:02.905,816474.0,,,,,2.0,,,,,,,,,,
87,s3fs,fsspec/s3fs,S3 Filesystem.,,db-clients,https://github.com/fsspec/s3fs,https://github.com/fsspec/s3fs,BSD-3-Clause,2016-03-16 00:19:32.000,2022-02-12 22:20:55.000,2022-02-12 22:20:55,926.0,24.0,178,19.0,284.0,237.0,522,2022-01-11 19:52:51.000,2022.1.0,44.0,91.0,76.0,34,True,s3fs,conda-forge/s3fs,,,26014671.0,7081.0,6639.0,https://pypi.org/project/s3fs,2022-01-11 19:52:51.000,442.0,25973348.0,https://anaconda.org/conda-forge/s3fs,2022-01-12 14:40:04.746,2851296.0,,,,,2.0,,,,,,,,,,
88,tink,google/tink,"Tink is a multi-language, cross-platform, open source library that provides cryptographic APIs that are secure, easy..",,cryptography,https://github.com/google/tink,https://github.com/google/tink,Apache-2.0,2014-06-06 16:21:09.000,2022-02-17 08:59:34.000,2022-02-04 07:34:58,4415.0,291.0,1063,360.0,189.0,289.0,12077,2021-08-10 09:20:38.000,1.6.1,20.0,101.0,126.0,33,True,tink,,tink-crypto,959.0,388473.0,19.0,18.0,https://pypi.org/project/tink,2021-08-10 09:20:38.000,1.0,387710.0,,,,https://www.npmjs.com/package/tink-crypto,2020-08-25 01:23:33.578,,745.0,2.0,,,,,,,,,,
89,sh,amoffat/sh,Python process launching.,,process-utils,https://github.com/amoffat/sh,https://github.com/amoffat/sh,MIT,2012-01-15 05:52:06.000,2022-02-11 15:40:39.000,2021-11-12 16:35:27,1250.0,,451,142.0,192.0,396.0,6094,2021-05-15 03:40:51.000,1.14.2,36.0,82.0,12.0,33,True,sh,conda-forge/sh,,,2608708.0,11026.0,8480.0,https://pypi.org/project/sh,2021-12-15 13:53:10.388,2546.0,2606927.0,https://anaconda.org/conda-forge/sh,2021-11-05 19:07:52.071,115801.0,,,,,3.0,,,,,,,,,,
90,xmltodict,martinblech/xmltodict,Python module that makes working with XML feel like you are working with JSON.,,data-loading,https://github.com/martinblech/xmltodict,https://github.com/martinblech/xmltodict,MIT,2012-04-17 14:38:21.000,2022-01-06 11:13:30.000,2020-04-26 05:15:03,205.0,,441,106.0,83.0,138.0,4674,2019-02-11 07:00:26.000,0.12.0,28.0,41.0,84.0,33,False,xmltodict,conda-forge/xmltodict,,,14688692.0,40904.0,35861.0,https://pypi.org/project/xmltodict,2021-12-15 15:05:02.202,5043.0,14667988.0,https://anaconda.org/conda-forge/xmltodict,2019-02-11 11:53:14.803,1366516.0,,,,,2.0,,,,,,,,,,
91,phonenumbers,daviddrysdale/python-phonenumbers,Python port of Googles libphonenumber.,,text,https://github.com/daviddrysdale/python-phonenumbers,https://github.com/daviddrysdale/python-phonenumbers,Apache-2.0,2011-04-21 03:06:38.000,2022-02-10 20:53:34.262,2022-02-09 19:36:24,1464.0,27.0,375,90.0,97.0,132.0,2933,2022-02-10 06:51:17.000,8.12.43,194.0,25.0,5.0,33,True,phonenumbers,conda-forge/phonenumbers,,,3227086.0,1333.0,,https://pypi.org/project/phonenumbers,2022-02-10 06:51:17.000,1333.0,3219491.0,https://anaconda.org/conda-forge/phonenumbers,2022-02-10 20:53:34.262,516488.0,,,,,1.0,,,,,,,,,,
92,Pony,ponyorm/pony,Pony Object Relational Mapper.,,db-clients,https://github.com/ponyorm/pony,https://github.com/ponyorm/pony,Apache-2.0,2013-02-08 04:56:00.000,2022-02-16 01:11:11.000,2022-01-27 22:39:21,3983.0,47.0,209,85.0,63.0,320.0,2813,2022-01-27 22:51:06.000,0.7.16,47.0,22.0,272.0,33,True,pony,conda-forge/pony,,6.0,57256.0,2682.0,2335.0,https://pypi.org/project/pony,2022-01-27 22:44:46.000,347.0,56242.0,https://anaconda.org/conda-forge/pony,2022-01-28 03:00:41.910,61910.0,,,,,2.0,,,,,,,,,,
93,cerberus,pyeve/cerberus,"Lightweight, extensible data validation library for Python.",,data-validation,https://github.com/pyeve/cerberus,https://github.com/pyeve/cerberus,ISC,2012-10-10 10:03:49.000,2021-12-10 19:41:57.511,2021-05-05 20:47:21,1145.0,,214,50.0,257.0,290.0,2676,2021-05-05 20:38:00.000,1.3.4,25.0,62.0,39.0,33,True,cerberus,conda-forge/cerberus,,,3026543.0,11750.0,10703.0,https://pypi.org/project/cerberus,2021-05-05 20:38:00.000,1047.0,3023842.0,https://anaconda.org/conda-forge/cerberus,2021-12-10 19:41:57.511,178272.0,,,,,2.0,,,,,,,,,,
94,AWS Data Wrangler,awslabs/aws-data-wrangler,"Pandas on AWS - Easy integration with Athena, Glue, Redshift, Timestream, QuickSight, Chime, CloudWatchLogs, DynamoDB,..",,db-clients,https://github.com/awslabs/aws-data-wrangler,https://github.com/awslabs/aws-data-wrangler,Apache-2.0,2019-02-26 01:39:02.000,2022-02-16 13:53:04.000,2022-02-14 10:19:02,1445.0,44.0,415,62.0,550.0,563.0,2549,2022-01-28 14:24:08.000,2.14.0,117.0,93.0,42.0,33,True,awswrangler,conda-forge/awswrangler,,118657.0,7375658.0,24.0,,https://pypi.org/project/awswrangler,2022-01-28 13:36:45.000,24.0,7367253.0,https://anaconda.org/conda-forge/awswrangler,2022-02-02 17:57:16.898,132781.0,,,,,2.0,,,['pandas'],,,,,,,
95,plumbum,tomerfiliba/plumbum,Plumbum: Shell Combinators.,,infrastructure,https://github.com/tomerfiliba/plumbum,https://github.com/tomerfiliba/plumbum,MIT,2012-04-27 08:51:34.000,2022-02-10 22:01:28.000,2022-02-10 22:01:25,1211.0,38.0,169,48.0,264.0,215.0,2343,2021-12-23 19:57:40.000,1.7.2,25.0,103.0,118.0,33,True,plumbum,conda-forge/plumbum,,,1224283.0,437.0,,https://pypi.org/project/plumbum,2021-12-23 19:58:48.000,437.0,1212915.0,https://anaconda.org/conda-forge/plumbum,2021-12-23 22:31:56.509,704852.0,,,,,3.0,,,,,,,,,,
96,python-dependency-injector,ets-labs/python-dependency-injector,Dependency injection framework for Python.,,utilities,https://github.com/ets-labs/python-dependency-injector,https://github.com/ets-labs/python-dependency-injector,BSD-3-Clause,2015-01-04 13:23:05.000,2022-01-31 05:33:37.000,2022-01-31 04:28:11,1958.0,12.0,124,42.0,166.0,323.0,1906,2022-01-31 05:33:37.000,4.38.0,284.0,22.0,57.0,33,True,dependency-injector,conda-forge/dependency_injector,,,519560.0,870.0,820.0,https://pypi.org/project/dependency-injector,2022-01-31 05:33:37.000,50.0,519085.0,https://anaconda.org/conda-forge/dependency_injector,2021-11-08 16:54:50.075,2378.0,,,,,2.0,,,,,,,,,,
97,PynamoDB,pynamodb/PynamoDB,A pythonic interface to Amazons DynamoDB.,,db-clients,https://github.com/pynamodb/PynamoDB,https://github.com/pynamodb/PynamoDB,MIT,2014-01-20 02:18:35.000,2022-02-17 05:00:03.000,2022-02-17 05:00:02,773.0,12.0,387,42.0,549.0,292.0,1832,2022-02-09 20:56:10.000,5.2.1,77.0,94.0,245.0,33,True,pynamodb,conda-forge/pynamodb,,,1075443.0,1069.0,922.0,https://pypi.org/project/pynamodb,2022-02-09 20:57:35.000,147.0,1070341.0,https://anaconda.org/conda-forge/pynamodb,2022-01-05 02:04:49.127,153076.0,,,,,2.0,,,,,,,,,,
98,voluptuous,alecthomas/voluptuous,"CONTRIBUTIONS ONLY: Voluptuous, despite the name, is a Python data validation library.",,data-validation,https://github.com/alecthomas/voluptuous,https://github.com/alecthomas/voluptuous,BSD-3-Clause,2010-07-15 09:55:10.000,2022-02-15 10:10:31.000,2021-09-20 21:59:20,444.0,,195,42.0,216.0,196.0,1716,2021-09-23 01:45:02.000,0.12.2,44.0,87.0,40.0,33,True,voluptuous,conda-forge/voluptuous,,,1235031.0,5720.0,4402.0,https://pypi.org/project/voluptuous,2021-09-23 01:45:02.000,1318.0,1232804.0,https://anaconda.org/conda-forge/voluptuous,2021-10-13 12:50:56.440,149254.0,,,,,2.0,,,,,,,,,,
99,Ibis,ibis-project/ibis,"A pandas-like deferred expression system, with first-class SQL support.",,db-clients,https://github.com/ibis-project/ibis,https://github.com/ibis-project/ibis,Apache-2.0,2015-04-17 20:43:46.000,2022-02-17 12:40:48.000,2022-02-17 01:01:53,1997.0,372.0,299,73.0,1772.0,1594.0,1688,2022-01-12 23:12:38.000,2.1.1,27.0,95.0,141.0,33,True,ibis-framework,conda-forge/ibis-framework,,6.0,178570.0,36.0,,https://pypi.org/project/ibis-framework,2022-01-12 23:12:31.000,36.0,175477.0,https://anaconda.org/conda-forge/ibis-framework,2022-01-14 14:06:20.666,216156.0,,,,,2.0,,,,,,,,,,
100,chardet,chardet/chardet,Python character encoding detector.,,text,https://github.com/chardet/chardet,https://github.com/chardet/chardet,LGPL-2.1,2012-07-26 20:30:54.000,2021-12-15 08:52:47.000,2021-10-22 11:34:40,349.0,,224,46.0,129.0,61.0,1661,2020-12-10 19:35:32.000,4.0.0,12.0,44.0,61.0,33,True,chardet,conda-forge/chardet,@pypi/chardet,,50415190.0,38772.0,,https://pypi.org/project/chardet,2020-12-10 19:35:32.000,38771.0,50161873.0,https://anaconda.org/conda-forge/chardet,2021-11-02 01:16:26.403,15198308.0,https://www.npmjs.com/package/@pypi/chardet,2017-08-20 08:18:15.011,1.0,12.0,1.0,,,,,,,,,,
101,jmespath,jmespath/jmespath.py,JMESPath is a query language for JSON.,,file-formats,https://github.com/jmespath/jmespath.py,https://github.com/jmespath/jmespath.py,MIT,2013-02-19 22:16:36.000,2022-01-20 17:30:15.000,2022-01-19 23:41:12,518.0,13.0,146,30.0,130.0,66.0,1526,2020-05-12 22:03:45.000,0.10.0,24.0,25.0,47.0,33,True,jmespath,conda-forge/jmespath,,,100374257.0,6702.0,,https://pypi.org/project/jmespath,2020-05-12 22:03:45.000,6702.0,100263941.0,https://anaconda.org/conda-forge/jmespath,2020-05-13 11:39:21.174,7391223.0,,,,,3.0,,,,,,,,,,
102,deepdiff,seperman/deepdiff,Deep Difference and search of any Python object/data.,,inspect,https://github.com/seperman/deepdiff,https://github.com/seperman/deepdiff,MIT,2014-09-26 03:21:47.000,2022-01-31 20:31:27.000,2021-12-17 19:31:44,857.0,12.0,160,24.0,118.0,142.0,1264,2021-12-17 19:33:00.000,5.7.0,62.0,59.0,36.0,33,True,deepdiff,conda-forge/deepdiff,,,6365531.0,3431.0,2828.0,https://pypi.org/project/deepdiff,2021-12-17 19:33:00.000,603.0,6364050.0,https://anaconda.org/conda-forge/deepdiff,2021-12-17 22:25:12.630,77062.0,,,,,1.0,,,,,,,,,,
103,cachetools,tkem/cachetools,Extensible memoizing collections and decorators.,,caching,https://github.com/tkem/cachetools,https://github.com/tkem/cachetools,MIT,2014-03-22 10:15:14.000,2022-01-03 09:57:37.000,2021-12-22 15:26:02,236.0,11.0,128,26.0,39.0,189.0,1229,2021-12-21 20:27:26.000,5.0.0,40.0,7.0,12.0,33,True,cachetools,conda-forge/cachetools,,,52012330.0,2882.0,,https://pypi.org/project/cachetools,2021-12-21 20:27:26.000,2882.0,51948645.0,https://anaconda.org/conda-forge/cachetools,2021-12-28 10:24:53.479,4075840.0,,,,,1.0,,,,,,,,,,
104,jsonpickle,jsonpickle/jsonpickle,Python library for serializing any arbitrary object graph into JSON. It can take almost any Python object and turn the..,,serialization,https://github.com/jsonpickle/jsonpickle,https://github.com/jsonpickle/jsonpickle,BSD-3-Clause,2009-12-10 03:59:23.000,2022-01-14 15:36:16.209,2022-01-10 22:13:23,1199.0,24.0,147,27.0,123.0,191.0,1004,2022-01-14 07:10:25.000,2.1.0,32.0,63.0,66.0,33,True,jsonpickle,conda-forge/jsonpickle,,,9563487.0,2199.0,,https://pypi.org/project/jsonpickle,2022-01-14 07:10:25.000,2199.0,9549014.0,https://anaconda.org/conda-forge/jsonpickle,2022-01-14 15:36:16.209,781561.0,,,,,2.0,,,,,,,,,,
105,SQLAlchemy-Utils,kvesteri/sqlalchemy-utils,Various utility functions and datatypes for SQLAlchemy.,,db-clients,https://github.com/kvesteri/sqlalchemy-utils,https://github.com/kvesteri/sqlalchemy-utils,BSD-3-Clause,2013-02-18 16:48:22.000,2022-02-06 00:56:21.782,2021-12-29 08:54:31,1260.0,7.0,263,22.0,255.0,166.0,886,2021-12-29 08:55:33.000,0.38.2,208.0,102.0,198.0,33,True,sqlalchemy-utils,conda-forge/sqlalchemy-utils,,,3138225.0,15396.0,13398.0,https://pypi.org/project/sqlalchemy-utils,2021-12-29 08:55:33.000,1998.0,3132807.0,https://anaconda.org/conda-forge/sqlalchemy-utils,2022-02-06 00:56:21.782,352177.0,,,,,2.0,,,,,,,,,,
106,holidays,dr-prodigy/python-holidays,Generate and work with holidays in Python.,,date-time-utils,https://github.com/dr-prodigy/python-holidays,https://github.com/dr-prodigy/python-holidays,MIT,2014-08-24 15:17:18.000,2022-02-16 09:22:07.000,2022-02-15 15:40:21,1128.0,183.0,302,15.0,373.0,244.0,713,2022-02-15 10:51:28.000,.0.13,37.0,175.0,18.0,33,True,holidays,conda-forge/holidays,,163.0,3400743.0,364.0,,https://pypi.org/project/holidays,2022-02-15 11:11:54.000,364.0,3371280.0,https://anaconda.org/conda-forge/holidays,2022-02-15 13:53:36.146,1090113.0,,,,,2.0,3.0,,,,,,,,,
107,decorator,micheles/decorator,Decorators for Humans.,,others,https://github.com/micheles/decorator,https://github.com/micheles/decorator,BSD-2-Clause,2013-11-24 05:55:49.000,2022-01-07 11:42:17.811,2022-01-07 07:51:31,378.0,3.0,87,20.0,49.0,88.0,652,2022-01-07 08:20:03.000,5.1.1,38.0,26.0,3.0,33,True,decorator,conda-forge/decorator,,,39437945.0,300379.0,276334.0,https://pypi.org/project/decorator,2022-01-07 08:20:03.000,24045.0,39279419.0,https://anaconda.org/conda-forge/decorator,2022-01-07 11:42:17.811,10621261.0,,,,,2.0,,,,,,,,,,
108,asn1crypto,wbond/asn1crypto,Python ASN.1 library with a focus on performance and a pythonic API.,,cryptography,https://github.com/wbond/asn1crypto,https://github.com/wbond/asn1crypto,MIT,2015-06-03 18:51:56.000,2022-02-13 10:53:24.000,2022-02-12 16:21:07,774.0,12.0,105,23.0,77.0,120.0,251,2020-07-28 14:18:17.000,1.4.0,31.0,36.0,28.0,33,True,asn1crypto,conda-forge/asn1crypto,,,20682133.0,92809.0,85801.0,https://pypi.org/project/asn1crypto,2020-07-28 14:18:17.000,7008.0,20569112.0,https://anaconda.org/conda-forge/asn1crypto,2020-07-28 15:28:07.748,6329188.0,,,,,2.0,,,,,,,,,,
109,pendulum,sdispater/pendulum,Python datetimes made easy.,,date-time-utils,https://github.com/sdispater/pendulum,https://github.com/sdispater/pendulum,MIT,2016-06-27 23:37:53.000,2022-02-02 21:30:16.000,2022-01-18 23:23:13,728.0,22.0,264,63.0,189.0,231.0,4696,2020-07-24 18:17:05.000,2.1.2,52.0,71.0,209.0,32,True,pendulum,conda-forge/pendulum,,,6830325.0,850.0,,https://pypi.org/project/pendulum,2020-07-24 18:16:40.000,850.0,6822759.0,https://anaconda.org/conda-forge/pendulum,2020-11-08 21:57:25.850,423711.0,,,,,3.0,,,,,,,,,,
110,orjson,ijl/orjson,"Fast, correct Python JSON library supporting dataclasses, datetimes, and numpy.",,serialization,https://github.com/ijl/orjson,https://github.com/ijl/orjson,Apache-2.0,2018-11-21 23:43:14.000,2022-02-16 02:13:53.695,2022-02-14 15:39:03,452.0,20.0,104,23.0,42.0,181.0,2869,2022-02-14 16:01:23.000,3.6.7,76.0,14.0,19.0,32,True,orjson,conda-forge/orjson,,,3085427.0,8587.0,8185.0,https://pypi.org/project/orjson,2022-02-14 15:58:12.000,402.0,3072482.0,https://anaconda.org/conda-forge/orjson,2022-02-16 02:13:53.695,284797.0,,,,,3.0,,,,,,,,,,
111,pyodbc,mkleehammer/pyodbc,Python ODBC bridge.,,db-clients,https://github.com/mkleehammer/pyodbc,https://github.com/mkleehammer/pyodbc,MIT,2008-10-03 15:19:37.000,2022-02-14 18:32:55.000,2022-02-06 01:44:58,392.0,8.0,481,115.0,176.0,775.0,2309,2021-08-19 20:25:00.000,4.0.32,51.0,49.0,90.0,32,True,pyodbc,conda-forge/pyodbc,,,16481490.0,1963.0,,https://pypi.org/project/pyodbc,2021-08-19 20:25:00.000,1963.0,16470393.0,https://anaconda.org/conda-forge/pyodbc,2021-11-05 04:20:24.876,599243.0,,,,,2.0,,,,,,,,,,
112,Dynaconf,rochacbruno/dynaconf,Configuration Management for Python.,,configuration,https://github.com/rochacbruno/dynaconf,https://github.com/rochacbruno/dynaconf,MIT,2015-08-14 21:25:22.000,2022-02-16 21:37:51.000,2022-02-16 21:34:30,578.0,6.0,198,30.0,371.0,237.0,2180,2021-09-09 20:04:05.000,3.1.7,76.0,81.0,96.0,32,True,dynaconf,conda-forge/dynaconf,,,853370.0,2406.0,2254.0,https://pypi.org/project/dynaconf,2021-09-09 20:03:56.000,152.0,852962.0,https://anaconda.org/conda-forge/dynaconf,2022-01-04 22:00:31.619,6536.0,,,,,2.0,,,,,,,,,,
113,python-decouple,henriquebastos/python-decouple,Strict separation of config from code.,,configuration,https://github.com/henriquebastos/python-decouple,https://github.com/henriquebastos/python-decouple,MIT,2014-02-25 04:16:08.000,2022-02-02 22:07:38.334,2022-02-02 19:07:12,180.0,14.0,147,29.0,58.0,69.0,2038,2022-02-02 19:24:57.000,3.6,10.0,30.0,6.0,32,True,python-decouple,conda-forge/python-decouple,,7.0,918689.0,60821.0,57638.0,https://pypi.org/project/python-decouple,2022-02-02 19:25:29.000,3183.0,918006.0,https://anaconda.org/conda-forge/python-decouple,2022-02-02 22:07:38.334,36215.0,,,,,2.0,,,,,,,,,,
114,mysqlclient,PyMySQL/mysqlclient,MySQL database connector for Python (with Python 3 support).,,db-clients,https://github.com/PyMySQL/mysqlclient,https://github.com/PyMySQL/mysqlclient,GPL-2.0,2014-04-28 05:09:06.000,2022-01-10 01:44:50.000,2022-01-10 01:44:49,1012.0,1.0,353,54.0,240.0,269.0,2009,2021-11-18 05:51:35.000,2.1.0,33.0,69.0,15.0,32,True,mysqlclient,conda-forge/mysqlclient,,5203.0,3693762.0,7080.0,,https://pypi.org/project/mysqlclient,2021-11-18 05:51:35.000,7080.0,3690334.0,https://anaconda.org/conda-forge/mysqlclient,2021-12-09 05:23:34.339,133943.0,,,,,2.0,,,,,,,,,,
115,xlrd,python-excel/xlrd,Please use openpyxl where you can...,,data-loading,https://github.com/python-excel/xlrd,https://github.com/python-excel/xlrd,BSD-3-Clause,2012-03-07 04:50:48.000,2021-08-21 19:45:33.000,2021-08-21 19:45:33,503.0,,418,96.0,158.0,,1961,2020-12-11 10:14:20.000,2.0.1,24.0,51.0,3.0,32,True,xlrd,conda-forge/xlrd,,,13588764.0,97841.0,89760.0,https://pypi.org/project/xlrd,2020-12-11 10:14:20.000,8081.0,13553227.0,https://anaconda.org/conda-forge/xlrd,2021-01-09 20:35:27.639,2096740.0,,,,,2.0,,,,,,,,,,
116,Motor,mongodb/motor,Motor - the async Python driver for MongoDB and Tornado or asyncio.,,db-clients,https://github.com/mongodb/motor,https://github.com/mongodb/motor,Apache-2.0,2013-01-11 21:34:44.000,2022-02-17 11:57:37.000,2022-02-16 20:25:52,1661.0,5.0,169,82.0,143.0,,1876,2021-08-19 20:21:17.000,2.5.1,38.0,36.0,,32,True,motor,conda-forge/motor,,,2925221.0,21231.0,20179.0,https://pypi.org/project/motor,2021-08-19 20:14:26.000,1052.0,2924762.0,https://anaconda.org/conda-forge/motor,2021-12-02 18:54:21.443,17448.0,,,,,2.0,,,,,,,,,,
117,aiofiles,Tinche/aiofiles,File support for asyncio.,,file-path-utils,https://github.com/Tinche/aiofiles,https://github.com/Tinche/aiofiles,Apache-2.0,2015-03-29 20:28:14.000,2022-01-13 23:08:12.000,2022-01-13 23:08:12,183.0,19.0,129,33.0,47.0,43.0,1796,2021-11-27 15:05:27.000,0.8.0,11.0,25.0,40.0,32,True,aiofiles,conda-forge/aiofiles,,,4589320.0,1437.0,,https://pypi.org/project/aiofiles,2021-11-27 15:05:27.000,1437.0,4585516.0,https://anaconda.org/conda-forge/aiofiles,2021-12-15 17:33:03.283,197817.0,,,,,2.0,,,,,,,,,,
118,pyfilesystem2,pyfilesystem/pyfilesystem2,Pythons Filesystem abstraction layer.,,file-path-utils,https://github.com/PyFilesystem/pyfilesystem2,https://github.com/PyFilesystem/pyfilesystem2,MIT,2016-10-14 15:05:27.000,2022-02-08 12:34:02.000,2022-02-07 12:21:48,700.0,15.0,166,45.0,201.0,257.0,1626,2022-02-07 12:28:54.000,2.4.15,85.0,43.0,79.0,32,True,fs,conda-forge/fs,,,479026.0,548.0,,https://pypi.org/project/fs,2022-02-07 12:28:28.000,548.0,471114.0,https://anaconda.org/conda-forge/fs,2021-11-04 19:25:56.928,419361.0,,,,,2.0,,,,,,,,,,
119,humanize,jmoiron/humanize,python humanize functions.,,text,https://github.com/jmoiron/humanize,https://github.com/jmoiron/humanize,MIT,2011-10-07 23:44:01.000,2022-02-13 13:09:18.329,2022-02-13 09:17:28,503.0,40.0,158,24.0,175.0,61.0,1549,2022-02-13 09:16:53.000,4.0.0,35.0,62.0,21.0,32,True,humanize,conda-forge/humanize,,,2861127.0,1834.0,,https://pypi.org/project/humanize,2022-02-13 09:15:55.000,1834.0,2858022.0,https://anaconda.org/conda-forge/humanize,2022-02-13 13:09:18.329,211163.0,,,,,2.0,,,,,,,,,,
120,pyscaffold,pyscaffold/pyscaffold,Python project template generator with batteries included.,,others,https://github.com/pyscaffold/pyscaffold,https://github.com/pyscaffold/pyscaffold,MIT,2014-04-02 07:01:57.000,2022-02-14 00:14:24.000,2022-02-07 20:50:20,2080.0,60.0,143,39.0,290.0,247.0,1392,2022-01-13 23:03:06.000,4.1.4,171.0,46.0,20.0,32,True,pyscaffold,conda-forge/pyscaffold,,,500391.0,55.0,,https://pypi.org/project/pyscaffold,2022-01-13 23:03:06.000,55.0,498520.0,https://anaconda.org/conda-forge/pyscaffold,2022-01-15 14:21:41.040,130981.0,,,,,2.0,,,,,,,,,,
121,Cassandra Driver,datastax/python-driver,DataStax Python Driver for Apache Cassandra.,,db-clients,https://github.com/datastax/python-driver,https://github.com/datastax/python-driver,Apache-2.0,2013-07-08 19:02:31.000,2022-02-02 16:21:46.000,2022-02-02 16:21:02,5963.0,5.0,476,82.0,1045.0,,1273,2021-03-18 20:12:10.000,3.25.0,72.0,180.0,13.0,32,True,cassandra-driver,conda-forge/cassandra-driver,,,1629534.0,4243.0,3570.0,https://pypi.org/project/cassandra-driver,2021-12-15 15:16:55.071,673.0,1627805.0,https://anaconda.org/conda-forge/cassandra-driver,2021-11-07 09:38:13.915,100319.0,,,,,2.0,,,,,,,,,,
122,pygsheets,nithinmurali/pygsheets,Google Sheets Python API v4.,,db-clients,https://github.com/nithinmurali/pygsheets,https://github.com/nithinmurali/pygsheets,MIT,2016-06-06 17:20:44.000,2022-01-26 06:36:28.000,2022-01-26 06:36:28,1041.0,11.0,182,44.0,158.0,319.0,1257,2021-02-05 22:34:35.000,2.0.5,17.0,76.0,36.0,32,True,pygsheets,,,,1887743.0,1021.0,944.0,https://pypi.org/project/pygsheets,2021-02-05 22:34:35.000,77.0,1887743.0,,,,,,,,2.0,,,,,,,,,,
123,cloudpickle,cloudpipe/cloudpickle,Extended pickling support for Python objects.,,serialization,https://github.com/cloudpipe/cloudpickle,https://github.com/cloudpipe/cloudpickle,BSD-3-Clause,2015-04-13 16:33:00.000,2022-02-16 23:43:48.000,2022-02-16 23:43:48,404.0,2.0,121,23.0,255.0,144.0,1110,2021-09-14 07:30:48.000,2.0.0,35.0,49.0,73.0,32,True,cloudpickle,conda-forge/cloudpickle,,19.0,19313593.0,50238.0,47741.0,https://pypi.org/project/cloudpickle,2021-09-10 10:52:14.000,2497.0,19222084.0,https://anaconda.org/conda-forge/cloudpickle,2021-09-10 11:30:24.587,6497173.0,,,,,3.0,,,,,,,,,,
124,argcomplete,kislyuk/argcomplete,"Python and tab completion, better together.",,cli-helpers,https://github.com/kislyuk/argcomplete,https://github.com/kislyuk/argcomplete,Apache-2.0,2012-11-19 15:37:34.000,2022-01-04 09:56:19.466,2022-01-03 17:29:17,628.0,2.0,102,31.0,173.0,153.0,1037,2022-01-03 17:29:35.000,2.0.0,101.0,56.0,43.0,32,True,argcomplete,conda-forge/argcomplete,,157.0,13148770.0,17284.0,15455.0,https://pypi.org/project/argcomplete,2022-01-03 17:29:35.000,1829.0,13140933.0,https://anaconda.org/conda-forge/argcomplete,2022-01-04 09:56:19.466,470126.0,,,,,2.0,,,,,,,,,,
125,py4j,bartdag/py4j,Py4J enables Python programs to dynamically access arbitrary Java objects.,,others,https://github.com/bartdag/py4j,https://github.com/bartdag/py4j,BSD-3-Clause,2010-11-02 20:58:18.000,2021-12-15 05:25:12.713,2021-11-20 15:22:15,755.0,4.0,163,42.0,74.0,246.0,918,2020-01-25 14:40:31.000,0.10.9,27.0,31.0,145.0,32,True,py4j,conda-forge/py4j,,,22035550.0,9277.0,8631.0,https://pypi.org/project/py4j,2021-11-20 15:28:27.000,646.0,22016119.0,https://anaconda.org/conda-forge/py4j,2021-12-15 05:25:12.713,1282507.0,,,,,2.0,,,,,,,,,,
126,appdirs,ActiveState/appdirs,"A small Python module for determining appropriate platform-specific dirs, e.g. a user data dir.",,file-path-utils,https://github.com/ActiveState/appdirs,https://github.com/ActiveState/appdirs,MIT,2010-07-28 04:07:00.000,2022-01-04 12:15:02.000,2021-01-28 08:29:20,220.0,,79,65.0,89.0,54.0,848,2020-05-11 08:18:45.000,1.4.4,8.0,33.0,43.0,32,False,appdirs,conda-forge/appdirs,,,12006644.0,169722.0,155297.0,https://pypi.org/project/appdirs,2020-05-11 07:59:49.000,14425.0,11941792.0,https://anaconda.org/conda-forge/appdirs,2020-10-19 11:55:35.692,4604521.0,,,,,2.0,,,,,,,,,,
