,name,github_id,description,resource,category,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,contributor_count,projectrank,show,conda_id,pypi_id,github_release_downloads,monthly_downloads,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,trending,updated_github_id,conda_dependent_project_count,labels,gitlab_id,dockerhub_id,docs_url,gitlab_url,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_pulls
148,s3transfer,boto/s3transfer,Amazon S3 Transfer Manager for Python.,,db-clients,https://github.com/boto/s3transfer,https://github.com/boto/s3transfer,Apache-2.0,2016-01-12 23:19:42.000000,2022-01-02 18:05:23.000000,2021-12-21 17:57:18.000000,511.0,6.0,84,14.0,182.0,37.0,31.0,134,2021-07-15 19:07:01.000000,0.5.0,29.0,32.0,31,True,conda-forge/s3transfer,s3transfer,,166406221.0,98942.0,94778.0,https://pypi.org/project/s3transfer,2021-07-15 19:07:01.000000,4164.0,166294200.0,https://anaconda.org/conda-forge/s3transfer,2021-07-15 21:27:06.980000,7393427.0,3.0,,,,,,,,,,,
149,isodate,gweis/isodate,ISO 8601 date/time parser.,,date-time-utils,https://github.com/gweis/isodate,https://github.com/gweis/isodate,BSD-3-Clause,2012-10-29 23:32:06.000000,2021-12-15 15:41:17.138000,2021-12-13 00:29:29.000000,177.0,11.0,41,9.0,39.0,13.0,19.0,105,2021-12-13 20:28:29.000000,0.6.1,16.0,23.0,31,True,conda-forge/isodate,isodate,,34455658.0,19709.0,17628.0,https://pypi.org/project/isodate,2021-12-13 20:28:29.000000,2081.0,34435989.0,https://anaconda.org/conda-forge/isodate,2021-12-15 15:41:17.138000,1376835.0,3.0,,,,,,,,,,,
150,micropython,micropython/micropython,MicroPython - a lean and efficient Python implementation for microcontrollers and constrained systems.,,python-implementations,https://github.com/micropython/micropython,https://github.com/micropython/micropython,,2013-12-20 11:47:07.000000,2022-01-13 13:26:05.000000,2022-01-13 11:39:58.000000,12987.0,246.0,4861,746.0,4198.0,1382.0,2850.0,13555,2021-09-02 01:12:36.000000,1.17,11.0,464.0,30,False,,,31519.0,594.0,,,,,,,,,,2.0,,,,,,,,,,,
151,Typer,tiangolo/typer,"Typer, build great CLIs. Easy to code. Based on Python type hints.",,cli-helpers,https://github.com/tiangolo/typer,https://github.com/tiangolo/typer,MIT,2019-12-24 12:24:11.000000,2021-11-26 15:40:09.000000,2021-08-30 09:02:44.000000,277.0,,253,59.0,131.0,149.0,95.0,6979,2021-08-30 08:58:56.000000,0.4.0,19.0,9.0,30,True,,typer,,4217402.0,817.0,,https://pypi.org/project/typer,2021-08-30 08:58:56.000000,817.0,4217402.0,,,,3.0,,,,,,,,,,,
152,Records,kennethreitz/records,SQL for Humans.,,db-clients,https://github.com/kennethreitz/records,https://github.com/kennethreitz/records,ISC,2014-12-24 15:20:23.000000,2021-12-16 08:44:07.000000,2020-12-22 07:29:21.000000,325.0,,568,188.0,89.0,65.0,81.0,6774,2019-02-21 13:34:41.000000,0.5.3,11.0,37.0,30,False,conda-forge/records,records,,158151.0,1018.0,842.0,https://pypi.org/project/records,2021-12-15 16:08:02.827000,176.0,157799.0,https://anaconda.org/conda-forge/records,2021-05-30 20:31:56.812000,20111.0,3.0,,,,,,,,,,,
153,python-sortedcontainers,grantjenks/python-sortedcontainers,"Python Sorted Container Types: Sorted List, Sorted Dict, and Sorted Set.",,data-structures,https://github.com/grantjenks/python-sortedcontainers,https://github.com/grantjenks/python-sortedcontainers,Apache-2.0,2014-02-24 17:44:20.000000,2021-12-24 06:08:52.000000,2021-10-13 05:29:22.000000,613.0,,156,35.0,42.0,20.0,126.0,2392,2021-05-16 22:03:41.000000,2.4.0,40.0,20.0,30,True,,sortedcontainers,,9402000.0,1971.0,,https://pypi.org/project/sortedcontainers,2021-05-16 22:03:41.000000,1971.0,9402000.0,,,,2.0,,,,,,,,,,,
154,returns,dry-python/returns,"Make your functions return something meaningful, typed, and safe!.",,utilities,https://github.com/dry-python/returns,https://github.com/dry-python/returns,BSD-2-Clause,2019-01-26 13:08:38.000000,2022-01-11 18:03:09.000000,2022-01-11 18:00:58.000000,1357.0,116.0,87,35.0,861.0,54.0,322.0,2066,2021-12-31 16:50:08.000000,0.18.0,20.0,39.0,30,True,,returns,,20376.0,148.0,124.0,https://pypi.org/project/returns,2021-12-31 16:50:46.000000,24.0,20376.0,,,,3.0,,,,,,,,,,,
155,dill,uqfoundation/dill,serialize all of python.,,serialization,https://github.com/uqfoundation/dill,https://github.com/uqfoundation/dill,BSD-3-Clause,2013-06-28 16:42:27.000000,2022-01-05 06:02:43.000000,2022-01-01 18:23:39.000000,857.0,7.0,131,22.0,81.0,150.0,223.0,1562,2021-06-13 17:15:27.000000,dill-0.3.4,22.0,31.0,30,True,conda-forge/dill,dill,251117.0,10931084.0,3304.0,,https://pypi.org/project/dill,2021-06-13 17:11:45.000000,3304.0,10906195.0,https://anaconda.org/conda-forge/dill,2021-11-12 17:58:55.990000,1497702.0,3.0,,,,,,,,,,,
156,pyinfra,Fizzadar/pyinfra,"pyinfra automates infrastructure super fast at massive scale. It can be used for ad-hoc command execution, service..",,infrastructure,https://github.com/Fizzadar/pyinfra,https://github.com/Fizzadar/pyinfra,MIT,2014-10-19 19:37:45.000000,2022-01-08 18:23:30.000000,2022-01-08 18:23:15.000000,3405.0,101.0,263,30.0,214.0,99.0,431.0,1413,2022-01-08 18:25:57.000000,1.6.1,184.0,62.0,30,True,,pyinfra,,3042.0,47.0,38.0,https://pypi.org/project/pyinfra,2021-08-31 13:50:58.000000,9.0,3042.0,,,,3.0,,,,,,,,,,,
157,redis-py-cluster,grokzen/redis-py-cluster,Python cluster client for the official redis cluster. Redis 3.0+.,,db-clients,https://github.com/Grokzen/redis-py-cluster,https://github.com/Grokzen/redis-py-cluster,MIT,2013-05-21 06:41:34.000000,2021-11-11 04:42:52.000000,2021-06-25 08:12:31.000000,743.0,,296,52.0,207.0,28.0,246.0,1021,2021-05-30 09:23:19.000000,2.1.3,19.0,72.0,30,True,,redis-py-cluster,2884.0,2089017.0,1218.0,1013.0,https://pypi.org/project/redis-py-cluster,2021-05-30 09:21:45.000000,205.0,2088984.0,,,,3.0,,,,,,,,,,,
158,omegaconf,omry/omegaconf,Flexible Python configuration system. The last one you will ever need.,,configuration,https://github.com/omry/omegaconf,https://github.com/omry/omegaconf,BSD-3-Clause,2018-09-03 14:59:01.000000,2021-12-30 11:30:30.000000,2021-12-18 17:45:26.000000,908.0,18.0,57,16.0,415.0,49.0,367.0,991,2021-08-19 19:57:14.000000,2.1.1,130.0,23.0,30,True,conda-forge/omegaconf,omegaconf,,1014585.0,2842.0,2772.0,https://pypi.org/project/omegaconf,2021-08-19 19:57:14.000000,70.0,995688.0,https://anaconda.org/conda-forge/omegaconf,2021-11-13 15:52:15.606000,453533.0,3.0,,,,,,,,,,,
159,bcrypt,pyca/bcrypt,Modern(-ish) password hashing for your software and your servers.,,cryptography,https://github.com/pyca/bcrypt,https://github.com/pyca/bcrypt,Apache-2.0,2013-05-11 02:03:55.000000,2022-01-05 21:24:38.000000,2022-01-05 21:24:37.000000,239.0,9.0,111,30.0,194.0,2.0,90.0,816,2020-08-16 17:22:44.000000,3.2.0,16.0,30.0,30,True,conda-forge/bcrypt,bcrypt,,22296719.0,7828.0,,https://pypi.org/project/bcrypt,2020-08-16 17:22:44.000000,7828.0,22258793.0,https://anaconda.org/conda-forge/bcrypt,2021-11-04 10:39:47.568000,1441207.0,3.0,,,,,,,,,,,
160,neo4j-driver,neo4j/neo4j-python-driver,Neo4j Bolt driver for Python.,,db-clients,https://github.com/neo4j/neo4j-python-driver,https://github.com/neo4j/neo4j-python-driver,Apache-2.0,2015-05-05 13:08:20.000000,2022-01-13 11:02:21.000000,2022-01-13 11:02:21.000000,1248.0,37.0,143,94.0,457.0,3.0,184.0,670,2021-12-17 17:22:28.000000,4.4.1,99.0,35.0,30,True,,neo4j-driver,,103937.0,225.0,,https://pypi.org/project/neo4j-driver,2022-01-03 10:38:36.000000,225.0,103937.0,,,,3.0,,,,,,,,,,,
161,cached-property,pydanny/cached-property,A decorator for caching properties in classes.,,caching,https://github.com/pydanny/cached-property,https://github.com/pydanny/cached-property,BSD-3-Clause,2014-05-17 22:42:24.000000,2021-12-07 22:18:54.000000,2020-10-21 17:48:31.000000,219.0,,66,15.0,218.0,35.0,24.0,627,2020-09-21 21:24:10.000000,1.5.2,17.0,23.0,30,False,conda-forge/cached-property,cached-property,,13826692.0,24240.0,22339.0,https://pypi.org/project/cached-property,2020-09-21 18:39:25.000000,1901.0,13799950.0,https://anaconda.org/conda-forge/cached-property,2021-03-08 13:20:13.927000,1551086.0,2.0,,,,,,,,,,,
162,natsort,SethMMorton/natsort,Simple yet flexible natural sorting in Python.,,utilities,https://github.com/SethMMorton/natsort,https://github.com/SethMMorton/natsort,MIT,2012-05-03 02:58:47.000000,2021-12-30 16:37:35.000000,2021-12-30 16:37:34.000000,927.0,49.0,31,13.0,68.0,,73.0,598,2021-12-14 17:20:44.000000,8.0.2,54.0,19.0,30,True,conda-forge/natsort,natsort,,1918325.0,10360.0,9433.0,https://pypi.org/project/natsort,2021-12-14 17:20:44.000000,927.0,1909154.0,https://anaconda.org/conda-forge/natsort,2021-12-14 21:07:07.816000,531973.0,3.0,,,,,,,,,,,
163,filelock,benediktschmitt/py-filelock,A platform-independent file lock for Python.,,file-path-utils,https://github.com/tox-dev/py-filelock,https://github.com/tox-dev/py-filelock,Unlicense,2014-02-23 00:29:27.000000,2022-01-06 12:02:06.138000,2022-01-03 18:23:18.000000,155.0,21.0,63,8.0,61.0,15.0,54.0,382,2021-12-26 17:13:26.000000,3.4.2,39.0,19.0,30,True,conda-forge/filelock,filelock,,27566364.0,2182.0,,https://pypi.org/project/filelock,2021-12-26 17:13:26.000000,2182.0,27488346.0,https://anaconda.org/conda-forge/filelock,2022-01-06 12:02:06.138000,5227208.0,3.0,,tox-dev/py-filelock,,,,,,,,,
164,hydra,facebookresearch/hydra,Hydra is a framework for elegantly configuring complex applications.,,configuration,https://github.com/facebookresearch/hydra,https://github.com/facebookresearch/hydra,MIT,2019-06-12 19:33:15.000000,2022-01-13 12:47:03.000000,2022-01-13 09:33:02.000000,1600.0,26.0,390,83.0,987.0,109.0,850.0,5328,2021-08-19 20:51:08.000000,1.1.1,17.0,83.0,29,True,conda-forge/hydra-core,hydra,,22067.0,11.0,5.0,https://pypi.org/project/hydra,2016-08-03 13:21:51.000000,6.0,6964.0,https://anaconda.org/conda-forge/hydra-core,2021-08-20 04:26:32.575000,347378.0,3.0,,,,,,,,,,,
165,csvkit,wireservice/csvkit,"A suite of utilities for converting to and working with CSV, the king of tabular file formats.",,data-loading,https://github.com/wireservice/csvkit,https://github.com/wireservice/csvkit,MIT,2011-04-01 03:00:30.000000,2021-10-08 18:06:14.000000,2021-10-08 18:06:12.000000,1767.0,,558,135.0,318.0,66.0,772.0,4820,2021-07-13 21:14:14.000000,1.0.6,34.0,100.0,29,True,conda-forge/csvkit,csvkit,,48307.0,1349.0,983.0,https://pypi.org/project/csvkit,2021-07-13 21:14:14.000000,366.0,47304.0,https://anaconda.org/conda-forge/csvkit,2021-07-13 23:18:29.990000,58179.0,2.0,,,,,,,,,,,
166,PDFMiner,euske/pdfminer,Python PDF Parser (Not actively maintained). Check out pdfminer.six.,,data-loading,https://github.com/euske/pdfminer,https://github.com/euske/pdfminer,MIT,2010-12-12 12:50:22.000000,2021-12-15 14:45:46.670000,2020-01-18 07:00:32.000000,540.0,,1078,222.0,80.0,231.0,40.0,4722,,,26.0,28.0,29,False,conda-forge/pdfminer,pdfminer,,129248.0,3499.0,2709.0,https://pypi.org/project/pdfminer,2021-12-15 14:45:46.670000,790.0,128936.0,https://anaconda.org/conda-forge/pdfminer,2021-02-15 15:07:18.804000,20344.0,2.0,,,,,,,,,,,
167,tenacity,jd/tenacity,Retrying library for Python.,,utilities,https://github.com/jd/tenacity,https://github.com/jd/tenacity,Apache-2.0,2016-08-11 12:44:02.000000,2022-01-06 08:40:03.000000,2022-01-06 08:40:03.000000,439.0,2.0,186,44.0,152.0,58.0,126.0,3529,2021-07-12 09:36:20.000000,8.0.1,46.0,68.0,29,True,conda-forge/tenacity,tenacity,,17506344.0,737.0,,https://pypi.org/project/tenacity,2021-07-12 09:36:20.000000,737.0,17478671.0,https://anaconda.org/conda-forge/tenacity,2021-07-12 11:46:30.889000,1549689.0,3.0,,,,,,,,,,,
168,toga,beeware/toga,"A Python native, OS native GUI toolkit.",,gui-dev,https://github.com/beeware/toga,https://github.com/beeware/toga,BSD-3-Clause,2014-08-01 21:44:10.000000,2022-01-11 19:32:41.000000,2022-01-10 03:46:41.000000,4544.0,171.0,502,96.0,857.0,138.0,383.0,2899,2017-08-14 18:29:09.000000,0.2.15,51.0,199.0,29,True,,toga,,3384.0,32.0,,https://pypi.org/project/toga,2022-01-07 11:46:01.000000,32.0,3384.0,,,,2.0,,,,,,,,,,,
169,asciimatics,peterbrittain/asciimatics,"A cross platform package to do curses-like operations, plus higher level APIs and widgets to create text UIs and ASCII..",,cli-helpers,https://github.com/peterbrittain/asciimatics,https://github.com/peterbrittain/asciimatics,Apache-2.0,2015-04-15 20:18:41.000000,2022-01-10 23:15:38.000000,2022-01-10 23:14:50.000000,1060.0,22.0,214,60.0,73.0,18.0,248.0,2892,2021-04-05 16:37:38.000000,1.13.0,22.0,37.0,29,True,conda-forge/asciimatics,asciimatics,,8788.0,687.0,581.0,https://pypi.org/project/asciimatics,2021-04-05 16:32:43.000000,106.0,6923.0,https://anaconda.org/conda-forge/asciimatics,2021-11-15 19:07:13.401000,83951.0,3.0,,,,,,,,,,,
170,tortoise-orm,tortoise/tortoise-orm,"Familiar asyncio ORM for python, built with relations in mind.",,db-clients,https://github.com/tortoise/tortoise-orm,https://github.com/tortoise/tortoise-orm,Apache-2.0,2018-03-29 16:52:10.000000,2022-01-13 12:10:18.000000,2022-01-12 04:42:56.000000,1057.0,24.0,233,38.0,368.0,296.0,398.0,2608,2022-01-10 12:58:01.000000,0.18.1,145.0,93.0,29,True,,tortoise-orm,9.0,44753.0,47.0,,https://pypi.org/project/tortoise-orm,2022-01-10 12:58:01.000000,47.0,44753.0,,,,3.0,,,,,,,,,,,
171,addict,mewwts/addict,The Python Dict thats better than heroin.,,data-structures,https://github.com/mewwts/addict,https://github.com/mewwts/addict,MIT,2014-12-10 06:55:25.000000,2021-11-13 15:52:14.136000,2021-01-05 07:16:38.000000,229.0,,126,55.0,70.0,9.0,64.0,2163,2020-11-21 16:21:29.000000,2.4.0,31.0,31.0,29,True,conda-forge/addict,addict,16.0,671495.0,2517.0,2213.0,https://pypi.org/project/addict,2020-11-21 16:21:29.000000,304.0,667902.0,https://anaconda.org/conda-forge/addict,2021-11-13 15:52:14.136000,237172.0,2.0,,,,,,,,,,,
172,blessings,erikrose/blessings,"A thin, practical wrapper around terminal capabilities in Python.",,cli-helpers,https://github.com/erikrose/blessings,https://github.com/erikrose/blessings,MIT,2011-11-07 10:09:09.000000,2021-11-05 11:42:51.413000,2020-10-20 23:43:16.000000,177.0,,93,30.0,79.0,31.0,54.0,1284,2018-01-03 17:03:36.000000,1.6.1,10.0,16.0,29,False,conda-forge/blessings,blessings,,1490259.0,7832.0,6376.0,https://pypi.org/project/blessings,2018-06-21 14:00:07.000000,1456.0,1487084.0,https://anaconda.org/conda-forge/blessings,2021-11-05 11:42:51.413000,177821.0,3.0,,,,,,,,,,,
173,enaml,nucleic/enaml,Declarative User Interfaces for Python.,,gui-dev,https://github.com/nucleic/enaml,https://github.com/nucleic/enaml,BSD-3-Clause,2013-03-06 21:29:01.000000,2022-01-12 15:23:41.000000,2021-12-28 17:25:07.000000,2447.0,18.0,121,56.0,254.0,46.0,173.0,1138,2021-11-21 17:41:06.000000,0.14.0,20.0,34.0,29,True,conda-forge/enaml,enaml,76.0,3858.0,277.0,196.0,https://pypi.org/project/enaml,2021-11-21 17:41:06.000000,81.0,1902.0,https://anaconda.org/conda-forge/enaml,2021-11-21 22:11:15.172000,97753.0,2.0,,,,,,,,,,,
174,bidict,jab/bidict,The bidirectional mapping library for Python.,,data-structures,https://github.com/jab/bidict,https://github.com/jab/bidict,MPL-2.0,2014-09-23 14:00:27.000000,2022-01-12 01:01:11.000000,2022-01-07 00:54:46.000000,486.0,36.0,44,13.0,179.0,2.0,45.0,980,2021-10-23 20:54:27.000000,0.21.4,39.0,11.0,29,True,conda-forge/bidict,bidict,,574403.0,6122.0,5721.0,https://pypi.org/project/bidict,2021-10-23 20:52:58.000000,401.0,572717.0,https://anaconda.org/conda-forge/bidict,2021-10-23 23:17:20.723000,107929.0,2.0,,,,,,,,,,,
175,sshtunnel,pahaz/sshtunnel,SSH tunnels to remote server.,,infrastructure,https://github.com/pahaz/sshtunnel,https://github.com/pahaz/sshtunnel,MIT,2014-06-11 21:14:05.000000,2021-12-26 18:57:42.000000,2021-01-11 13:12:20.000000,381.0,,149,27.0,88.0,36.0,134.0,921,2021-01-11 13:28:44.000000,0.4.0,28.0,23.0,29,True,conda-forge/sshtunnel,sshtunnel,,1408265.0,3213.0,2969.0,https://pypi.org/project/sshtunnel,2021-01-11 13:26:29.000000,244.0,1407042.0,https://anaconda.org/conda-forge/sshtunnel,2021-11-08 08:54:58.940000,78309.0,3.0,,,,,,,,,,,
176,anyio,agronholm/anyio,High level asynchronous concurrency and networking framework that works on top of either trio or asyncio.,,async,https://github.com/agronholm/anyio,https://github.com/agronholm/anyio,MIT,2018-08-19 21:07:18.000000,2022-01-11 11:09:19.361000,2022-01-11 08:42:11.000000,660.0,31.0,60,19.0,180.0,30.0,192.0,772,2022-01-11 08:44:09.000000,3.5.0,40.0,26.0,29,True,conda-forge/anyio,anyio,,5983869.0,153.0,,https://pypi.org/project/anyio,2022-01-11 08:44:09.000000,153.0,5947498.0,https://anaconda.org/conda-forge/anyio,2022-01-11 11:09:19.361000,1018403.0,2.0,,,,,,,,,,,
177,holidays,dr-prodigy/python-holidays,Generate and work with holidays in Python.,,date-time-utils,https://github.com/dr-prodigy/python-holidays,https://github.com/dr-prodigy/python-holidays,MIT,2014-08-24 15:17:18.000000,2022-01-12 09:50:15.000000,2022-01-04 17:03:19.000000,935.0,3.0,295,14.0,352.0,20.0,227.0,687,2022-01-04 16:32:15.000000,.0.12,36.0,160.0,29,True,conda-forge/holidays,holidays,163.0,3025229.0,361.0,,https://pypi.org/project/holidays,2022-01-04 16:59:29.000000,361.0,2996759.0,https://anaconda.org/conda-forge/holidays,2022-01-04 19:57:47.760000,1024887.0,3.0,,,,,,,,,,,
178,Intake,intake/intake,"Intake is a lightweight package for finding, investigating, loading and disseminating data.",,data-loading,https://github.com/intake/intake,https://github.com/intake/intake,BSD-2-Clause,2017-08-14 20:44:22.000000,2022-01-10 03:38:28.358000,2022-01-09 22:32:52.000000,1764.0,35.0,113,44.0,350.0,85.0,211.0,675,2022-01-09 22:33:59.000000,0.6.5,24.0,67.0,29,True,conda-forge/intake,intake,,12929.0,423.0,330.0,https://pypi.org/project/intake,2022-01-09 22:33:59.000000,93.0,9604.0,https://anaconda.org/conda-forge/intake,2022-01-10 03:38:28.358000,126353.0,2.0,,,,,,,,,,,
179,pysolr,django-haystack/pysolr,Pysolr Python Solr client.,,db-clients,https://github.com/django-haystack/pysolr,https://github.com/django-haystack/pysolr,BSD-3-Clause,2009-07-01 17:54:08.000000,2021-12-27 21:24:02.000000,2021-11-02 15:19:31.000000,486.0,10.0,320,35.0,238.0,33.0,118.0,613,2020-04-17 20:27:24.000000,3.9.0,35.0,65.0,29,True,conda-forge/pysolr,pysolr,,134123.0,3752.0,2477.0,https://pypi.org/project/pysolr,2021-10-19 00:38:41.000000,1275.0,133832.0,https://anaconda.org/conda-forge/pysolr,2020-04-28 01:47:13.562000,17190.0,3.0,,,,,,,,,,,
180,ConfigArgParse,bw2/ConfigArgParse,A drop-in replacement for argparse that allows options to also be set via config files and/or environment variables.,,cli-helpers,https://github.com/bw2/ConfigArgParse,https://github.com/bw2/ConfigArgParse,MIT,2014-06-25 00:27:02.000000,2021-12-21 15:39:14.000000,2021-10-06 13:53:24.000000,314.0,,96,12.0,82.0,61.0,119.0,566,2021-10-03 23:08:01.000000,1.5.3,26.0,48.0,29,True,conda-forge/configargparse,configargparse,,1296339.0,7951.0,6548.0,https://pypi.org/project/configargparse,2021-10-03 00:17:22.000000,1403.0,1292550.0,https://anaconda.org/conda-forge/configargparse,2021-10-04 14:51:00.922000,246315.0,3.0,,,,,,,,,,,
181,validators,kvesteri/validators,Python Data Validation for Humans.,,data-validation,https://github.com/kvesteri/validators,https://github.com/kvesteri/validators,MIT,2013-10-17 08:16:32.000000,2021-11-11 07:45:34.000000,2021-11-11 07:45:31.000000,226.0,2.0,100,12.0,88.0,97.0,32.0,543,2020-12-18 10:27:27.000000,0.18.2,36.0,38.0,29,True,conda-forge/validators,validators,,3277982.0,31204.0,29783.0,https://pypi.org/project/validators,2020-12-18 10:27:27.000000,1421.0,3275535.0,https://anaconda.org/conda-forge/validators,2020-12-18 12:58:27.348000,63629.0,3.0,,,,,,,,,,,
182,wcwidth,jquast/wcwidth,Python library that measures the width of unicode strings rendered to a terminal.,,cli-helpers,https://github.com/jquast/wcwidth,https://github.com/jquast/wcwidth,MIT,2014-04-05 09:57:11.000000,2021-11-15 15:21:38.000000,2021-09-28 20:21:42.000000,223.0,,38,12.0,25.0,11.0,20.0,265,2020-06-23 16:10:28.000000,0.2.5,17.0,11.0,29,True,conda-forge/wcwidth,wcwidth,,15898482.0,250442.0,237295.0,https://pypi.org/project/wcwidth,2020-06-23 16:10:28.000000,13147.0,15781874.0,https://anaconda.org/conda-forge/wcwidth,2020-09-24 16:45:20.691000,8512449.0,3.0,,,,,,,,,,,
183,param,holoviz/param,Param: Make your Python code clearer and more reliable by declaring Parameters.,,data-validation,https://github.com/holoviz/param,https://github.com/holoviz/param,BSD-3-Clause,2012-05-01 11:51:08.000000,2021-12-26 10:39:44.000000,2021-12-26 10:39:40.000000,696.0,20.0,50,18.0,286.0,116.0,192.0,259,2021-10-21 21:42:56.000000,1.12.0,61.0,30.0,29,True,conda-forge/param,param,,299336.0,2949.0,2822.0,https://pypi.org/project/param,2021-11-19 20:40:36.000000,127.0,291708.0,https://anaconda.org/conda-forge/param,2021-10-21 16:37:46.866000,434840.0,3.0,,,,,,,,,,,
184,tzlocal,regebro/tzlocal,A Python module that tries to figure out what your local timezone is.,,date-time-utils,https://github.com/regebro/tzlocal,https://github.com/regebro/tzlocal,MIT,2012-09-11 12:34:21.000000,2021-11-16 18:51:42.603000,2021-10-29 12:36:44.000000,258.0,23.0,49,5.0,58.0,2.0,64.0,148,2021-10-26 13:46:12.000000,4.0.2,37.0,25.0,29,True,conda-forge/tzlocal,tzlocal,,14858881.0,3568.0,,https://pypi.org/project/tzlocal,2021-10-29 12:36:37.000000,3568.0,14846804.0,https://anaconda.org/conda-forge/tzlocal,2021-11-16 18:51:42.603000,809190.0,3.0,,,,,,,,,,,
185,google-cloud-bigtable,googleapis/python-bigtable,Google Cloud Bigtable API client library.,,db-clients,https://github.com/googleapis/python-bigtable,https://github.com/googleapis/python-bigtable,Apache-2.0,2019-04-29 11:11:36.651000,2022-01-12 20:43:57.000000,2022-01-12 11:23:18.000000,563.0,13.0,27,38.0,365.0,16.0,107.0,26,2021-09-27 16:13:36.000000,2.4.0,42.0,59.0,29,False,conda-forge/google-cloud-bigtable,google-cloud-bigtable,,2174964.0,2047.0,1825.0,https://pypi.org/project/google-cloud-bigtable,2021-09-27 16:13:36.000000,222.0,2173848.0,https://anaconda.org/conda-forge/google-cloud-bigtable,2021-09-28 04:03:14.597000,36833.0,3.0,,,,,,,,,,,
186,zipp,jaraco/zipp,Backport of pathlib-compatible object wrapper for zip files.,,file-path-utils,https://github.com/jaraco/zipp,https://github.com/jaraco/zipp,MIT,2018-11-15 21:24:48.000000,2022-01-09 12:33:30.605000,2021-12-31 00:17:47.000000,445.0,10.0,23,3.0,30.0,,48.0,22,2021-12-31 00:02:27.000000,3.7.0,33.0,13.0,29,False,conda-forge/zipp,zipp,,69343092.0,3483.0,,https://pypi.org/project/zipp,2021-12-31 00:02:16.000000,3483.0,69063674.0,https://anaconda.org/conda-forge/zipp,2022-01-09 12:33:30.605000,9779637.0,3.0,,,,,,,,,,,
187,importlib-resources,python/importlib_resources,Read resources from Python packages.,,inspect,https://github.com/python/importlib_resources,https://github.com/python/importlib_resources,Apache-2.0,2020-10-21 21:02:58.000000,2021-12-31 02:11:15.000000,2021-12-19 04:20:20.000000,593.0,30.0,8,6.0,32.0,7.0,206.0,21,2021-10-30 14:51:09.000000,5.4.0,47.0,21.0,29,False,,importlib-resources,,26677434.0,493.0,,https://pypi.org/project/importlib-resources,2021-10-30 14:50:58.000000,493.0,26677434.0,,,,2.0,,,,,,,,,,,
188,algorithms,keon/algorithms,Minimal examples of data structures and algorithms in Python.,,algorithms,https://github.com/keon/algorithms,https://github.com/keon/algorithms,MIT,2016-11-17 22:32:08.000000,2022-01-12 08:48:40.000000,2022-01-09 07:19:33.000000,930.0,7.0,4059,641.0,677.0,167.0,93.0,20216,2020-10-04 14:44:02.000000,0.1.4,5.0,179.0,28,True,,algorithms,,997.0,70.0,56.0,https://pypi.org/project/algorithms,2020-10-04 14:44:02.000000,14.0,997.0,,,,3.0,,,,,,,,,,,
189,Eel,ChrisKnott/Eel,A little Python library for making simple Electron-like HTML/JS GUI apps.,,gui-dev,https://github.com/ChrisKnott/Eel,https://github.com/ChrisKnott/Eel,MIT,2017-12-27 21:37:12.000000,2022-01-11 21:44:04.000000,2021-10-19 20:35:42.000000,257.0,1.0,475,135.0,127.0,137.0,304.0,4764,2020-08-17 18:18:21.000000,0.14.0,36.0,38.0,28,True,,eel,,38576.0,3000.0,2940.0,https://pypi.org/project/eel,2020-08-17 18:18:21.000000,60.0,38576.0,,,,3.0,,,,,,,,,,,
190,textract,deanmalmgren/textract,extract text from any document. no muss. no fuss.,,data-loading,https://github.com/deanmalmgren/textract,https://github.com/deanmalmgren/textract,MIT,2014-07-03 20:36:59.000000,2022-01-03 14:05:13.000000,2021-08-21 17:07:52.000000,579.0,,469,84.0,205.0,87.0,126.0,3178,2021-08-21 17:09:22.000000,1.6.4,17.0,39.0,28,True,conda-forge/textract,textract,,64440.0,116.0,,https://pypi.org/project/textract,2021-08-21 17:07:16.000000,116.0,64234.0,https://anaconda.org/conda-forge/textract,2021-08-22 03:37:29.204000,13204.0,3.0,,,,,,,,,,,
191,flexx,flexxui/flexx,Write desktop and web apps in pure Python.,,gui-dev,https://github.com/flexxui/flexx,https://github.com/flexxui/flexx,BSD-2-Clause,2014-09-03 08:38:00.000000,2022-01-13 03:58:07.000000,2021-09-16 11:35:28.000000,1934.0,,251,148.0,288.0,83.0,346.0,2858,2021-09-16 11:36:30.000000,0.8.3,16.0,37.0,28,True,conda-forge/flexx,flexx,,2007.0,121.0,100.0,https://pypi.org/project/flexx,2021-09-16 11:36:30.000000,21.0,724.0,https://anaconda.org/conda-forge/flexx,2021-09-16 19:11:47.303000,84713.0,3.0,,,,,,,,,,,
